quarter,GDP_YoY,CPI_YoY,FX_YoY,CA_YoY,country
2016-09-30,,,,,PHL
2016-10-01,18.39681514335738,,,3.272151581970806,PHL
2016-12-31,,,,,PHL
2017-01-01,23.68845100216257,,,11.08409161594115,PHL
2017-03-31,,2.853187725909434,-5.545115668867384,,PHL
2017-04-01,20.43155157912009,,,12.758951910830651,PHL
2017-06-30,,,,,PHL
2017-07-01,17.569683828270264,,,15.394656884133484,PHL
2017-09-30,,,,,PHL
2017-10-01,19.932459488146925,,,16.499605447338883,PHL
2017-12-31,,,,,PHL
2018-01-01,11.81252818884435,,,6.446469144868794,PHL
2018-03-31,,5.309346616277133,-4.491014183200126,,PHL
2018-04-01,25.49175514279596,,,4.845015641414729,PHL
2018-06-30,,,,,PHL
2018-07-01,24.60015126221049,,,3.27145448796915,PHL
2018-09-30,,,,,PHL
2018-10-01,17.745971530490223,,,4.483377347491824,PHL
2018-12-31,,,,,PHL
2019-01-01,11.577428809126268,,,3.2963281980783687,PHL
2019-03-31,,2.392065344224026,2.0713993131894926,,PHL
2019-04-01,-0.09375063013278284,,,5.654663613676347,PHL
2019-06-30,,,,,PHL
2019-07-01,0.8898725057715051,,,5.246226111895758,PHL
2019-09-30,,,,,PHL
2019-10-01,0.5449393321763418,,,6.948717085099476,PHL
2019-12-31,,,,,PHL
2020-01-01,-11.845323596845514,,,-2.1950849823297536,PHL
2020-03-31,,2.393162393162407,4.400120724557111,,PHL
2020-04-01,-40.35655273694473,,,-25.761434627752454,PHL
2020-06-30,,,,,PHL
2020-07-01,-25.57049773056076,,,-11.765246846378808,PHL
2020-09-30,,,,,PHL
2020-10-01,-22.971466300539134,,,-9.693939745664458,PHL
2020-12-31,,,,,PHL
2021-01-01,-7.2653501214618,,,-1.5951902508043125,PHL
2021-03-31,,3.927180221003268,0.24918863833940375,,PHL
2021-04-01,55.19921091210178,,,23.759546832450916,PHL
2021-06-30,,,,,PHL
2021-07-01,28.22963535086909,,,8.925333867937436,PHL
2021-09-30,,,,,PHL
2021-10-01,31.739281437027024,,,6.126952841718336,PHL
2021-12-31,,,,,PHL
2022-01-01,34.516701233685595,,,8.019892926934101,PHL
2022-03-31,,5.821158112139524,-9.382496637978566,,PHL
2022-04-01,36.39931276508541,,,7.968621490137839,PHL
2022-06-30,,,,,PHL
2022-07-01,40.4248946613341,,,8.438196970543753,PHL
2022-09-30,,,,,PHL
2022-10-01,19.389128421315817,,,15.63390087550587,PHL
2022-12-31,,,,,PHL
2023-01-01,10.48253533108876,,,6.537273651861564,PHL
2023-03-31,,5.9780251554141906,-1.9936636603374192,,PHL
2023-04-01,-0.2520140029793727,,,9.204102235735089,PHL
2023-06-30,,,,,PHL
2023-07-01,-2.8479658810174224,,,7.241955991640503,PHL
2023-09-30,,,,,PHL
2023-10-01,2.823390471027354,,,2.528139185498901,PHL
2023-12-31,,,,,PHL
2024-01-01,1.98825175863655,,,9.533698175250539,PHL
2024-03-31,,3.212604870063407,-3.147342796893715,,PHL
2024-04-01,10.180779907547933,,,4.388060923377912,PHL
2024-07-01,8.589900840208564,,,0.4974937140807878,PHL
2024-10-01,7.048404475068004,,,-0.2847455856688885,PHL
