country,quarter,PRITHVI_HEAT_ANOM,PRITHVI_HEAT_STD
THA,1987-01-01,-0.88670033,-0.60766596
THA,1987-04-01,2.1915538,1.5018971
THA,1987-07-01,0.9317182,0.6385172
THA,1987-10-01,-1.78895,-1.225988
THA,1988-01-01,-0.09847069,-0.0674831
THA,1988-04-01,1.6654822,1.1413741
THA,1988-07-01,0.72171974,0.49460286
THA,1988-10-01,-2.5459843,-1.7447925
THA,1989-01-01,-0.96209335,-0.6593337
THA,1989-04-01,1.8445835,1.2641144
THA,1989-07-01,0.5794093,0.3970759
THA,1989-10-01,-2.0595176,-1.4114112
THA,1990-01-01,-0.5199928,-0.3563571
THA,1990-04-01,1.8895365,1.2949212
THA,1990-07-01,0.69204587,0.474267
THA,1990-10-01,-1.6121,-1.1047907
THA,1991-01-01,-0.11858114,-0.081265025
THA,1991-04-01,2.114582,1.4491475
THA,1991-07-01,0.5773366,0.39565545
THA,1991-10-01,-1.9189764,-1.3150967
THA,1992-01-01,-1.4162197,-0.9705517
THA,1992-04-01,2.8133438,1.9280169
THA,1992-07-01,0.52216023,0.35784245
THA,1992-10-01,-2.7139866,-1.8599263
THA,1993-01-01,-1.6617094,-1.1387887
THA,1993-04-01,1.9737295,1.3526196
THA,1993-07-01,0.6213977,0.425851
THA,1993-10-01,-1.9379164,-1.3280765
THA,1994-01-01,-0.49704042,-0.34062755
THA,1994-04-01,1.6459745,1.1280054
THA,1994-07-01,0.28541246,0.19559646
THA,1994-10-01,-1.6530399,-1.1328473
THA,1995-01-01,-0.76365155,-0.5233392
THA,1995-04-01,2.2892444,1.5688456
THA,1995-07-01,0.45281854,0.31032178
THA,1995-10-01,-1.9579067,-1.3417761
THA,1996-01-01,-1.3108705,-0.8983547
THA,1996-04-01,1.339332,0.9178597
THA,1996-07-01,0.44646963,0.3059708
THA,1996-10-01,-1.7786217,-1.21891
THA,1997-01-01,-1.203825,-0.82499516
THA,1997-04-01,1.9252834,1.3194189
THA,1997-07-01,0.5878207,0.40284032
THA,1997-10-01,-0.62594414,-0.42896673
THA,1998-01-01,0.7096863,0.4863562
THA,1998-04-01,3.0470512,2.0881793
THA,1998-07-01,1.0708166,0.733843
THA,1998-10-01,-1.2404581,-0.8501003
THA,1999-01-01,-0.4399484,-0.30150172
THA,1999-04-01,0.90923434,0.6231088
THA,1999-07-01,0.49520555,0.33937007
THA,1999-10-01,-2.3900712,-1.6379434
THA,2000-01-01,-1.0429922,-0.7147746
THA,2000-04-01,1.013401,0.69449544
THA,2000-07-01,0.4051609,0.27766144
THA,2000-10-01,-1.3551394,-0.92869264
THA,2001-01-01,-0.46772575,-0.32053787
THA,2001-04-01,1.8803883,1.2886518
THA,2001-07-01,0.75630826,0.5183068
THA,2001-10-01,-1.7532724,-1.2015378
THA,2002-01-01,-0.62506676,-0.42836547
THA,2002-04-01,1.94177,1.3307173
THA,2002-07-01,0.59970284,0.41098326
THA,2002-10-01,-0.7025458,-0.48146275
THA,2003-01-01,-1.0483202,-0.7184259
THA,2003-04-01,2.2334774,1.5306278
THA,2003-07-01,0.8554344,0.5862391
THA,2003-10-01,-1.3145155,-0.9008526
THA,2004-01-01,-0.7662328,-0.52510816
THA,2004-04-01,1.9458059,1.3334832
THA,2004-07-01,0.72294617,0.49544334
THA,2004-10-01,-1.4357115,-0.98390967
THA,2005-01-01,-0.18732834,-0.12837827
THA,2005-04-01,2.3261745,1.5941542
THA,2005-07-01,0.846152,0.57987773
THA,2005-10-01,-1.2111416,-0.8300093
THA,2006-01-01,-0.30672073,-0.21019925
THA,2006-04-01,1.6283067,1.1158974
THA,2006-07-01,0.75475883,0.51724494
THA,2006-10-01,-0.8575471,-0.58768696
THA,2007-01-01,-0.5314458,-0.36420593
THA,2007-04-01,1.8921477,1.2967106
THA,2007-07-01,0.9659259,0.6619601
THA,2007-10-01,-1.507836,-1.0333374
THA,2008-01-01,-1.2535864,-0.85909724
THA,2008-04-01,1.3333721,0.9137753
THA,2008-07-01,0.618571,0.42391384
THA,2008-10-01,-1.8345293,-1.2572241
THA,2009-01-01,-1.1382027,-0.7800234
THA,2009-04-01,1.6134192,1.1056948
THA,2009-07-01,0.9247729,0.63375753
THA,2009-10-01,-1.0536175,-0.7220562
THA,2010-01-01,0.17473094,0.11974513
THA,2010-04-01,3.2703488,2.2412078
THA,2010-07-01,0.9547208,0.6542812
THA,2010-10-01,-1.3340162,-0.9142167
THA,2011-01-01,-1.9203854,-1.3160622
THA,2011-04-01,1.2584356,0.86242044
THA,2011-07-01,0.55354375,0.37934992
THA,2011-10-01,-1.5498238,-1.0621121
THA,2012-01-01,-0.38551775,-0.26419976
THA,2012-04-01,1.7703451,1.2132379
THA,2012-07-01,0.6352374,0.43533552
THA,2012-10-01,-0.055190403,-0.03782262
THA,2013-01-01,-0.0835425,-0.05725264
THA,2013-04-01,2.3253918,1.5936178
THA,2013-07-01,0.5566686,0.3814914
THA,2013-10-01,-1.9810854,-1.3576607
THA,2014-01-01,-1.3554655,-0.92891616
THA,2014-04-01,2.3568847,1.6152003
THA,2014-07-01,0.9022687,0.6183352
THA,2014-10-01,-0.9193751,-0.6300584
THA,2015-01-01,-1.0632426,-0.7286524
THA,2015-04-01,2.6373112,1.8073798
THA,2015-07-01,1.2167715,0.83386755
THA,2015-10-01,-0.20281918,-0.13899432
THA,2016-01-01,-0.6742897,-0.4620985
THA,2016-04-01,3.3382466,2.2877388
THA,2016-07-01,1.0146478,0.6953499
THA,2016-10-01,-0.5095374,-0.34919187
THA,2017-01-01,-0.4817327,-0.33013698
THA,2017-04-01,1.8766842,1.2861134
THA,2017-07-01,1.0288016,0.7050496
THA,2017-10-01,-1.0605049,-0.72677624
THA,2018-01-01,-0.90121967,-0.61761624
THA,2018-04-01,1.46422,1.0034469
THA,2018-07-01,0.8198102,0.5618254
THA,2018-10-01,-0.21914546,-0.15018292
THA,2019-01-01,0.40897498,0.2802753
THA,2019-04-01,3.0774574,2.1090171
THA,2019-07-01,1.1062222,0.7581068
THA,2019-10-01,-0.83243626,-0.5704782
THA,2020-01-01,0.38035265,0.26066005
THA,2020-04-01,2.8601525,1.9600955
THA,2020-07-01,1.4088751,0.96551836
THA,2020-10-01,-1.2796879,-0.8769849
THA,2021-01-01,-0.8583482,-0.5882359
THA,2021-04-01,2.0236466,1.3868284
THA,2021-07-01,1.0720495,0.73468786
THA,2021-10-01,-1.0359917,-0.70997703
THA,2022-01-01,-0.4800612,-0.32899147
THA,2022-04-01,1.5053171,1.0316112
THA,2022-07-01,0.9100723,0.6236831
THA,2022-10-01,-1.1046187,-0.7570079
THA,2023-01-01,-0.8609155,-0.5899953
THA,2023-04-01,3.1638253,2.168206
THA,2023-07-01,1.4340204,0.9827507
THA,2023-10-01,-0.21587436,-0.14794119
THA,2024-01-01,0.64889145,0.4446928
THA,2024-04-01,3.6050828,2.470605
THA,2024-07-01,1.22531,0.83971906
THA,2024-10-01,-0.5787055,-0.39659354
ZAF,1981-01-01,3.6098626,0.92627037
ZAF,1981-04-01,-3.5666454,-0.9151811
ZAF,1981-07-01,-5.565047,-1.4279597
ZAF,1981-10-01,2.3102913,0.5928077
ZAF,1982-01-01,4.6599827,1.1957253
ZAF,1982-04-01,-4.0169973,-1.0307388
ZAF,1982-07-01,-3.804204,-0.9761373
ZAF,1982-10-01,2.6797192,0.68760085
ZAF,1983-01-01,5.4246693,1.3919395
ZAF,1983-04-01,-2.7210362,-0.69820255
ZAF,1983-07-01,-4.3213687,-1.1088388
ZAF,1983-10-01,2.850895,0.7315236
ZAF,1984-01-01,5.386682,1.3821923
ZAF,1984-04-01,-3.648594,-0.9362086
ZAF,1984-07-01,-4.0277715,-1.0335034
ZAF,1984-10-01,2.6411393,0.6777014
ZAF,1985-01-01,4.4549165,1.1431065
ZAF,1985-04-01,-3.2365634,-0.8304839
ZAF,1985-07-01,-3.781141,-0.9702195
ZAF,1985-10-01,3.332243,0.85503477
ZAF,1986-01-01,4.3780055,1.1233715
ZAF,1986-04-01,-2.568127,-0.6589669
ZAF,1986-07-01,-3.9685109,-1.0182976
ZAF,1986-10-01,2.7626908,0.70889086
ZAF,1987-01-01,5.21361,1.337783
ZAF,1987-04-01,-2.4202948,-0.62103397
ZAF,1987-07-01,-4.901547,-1.2577093
ZAF,1987-10-01,3.0077908,0.77178216
ZAF,1988-01-01,5.085392,1.3048829
ZAF,1988-04-01,-4.044255,-1.037733
ZAF,1988-07-01,-4.1752963,-1.0713575
ZAF,1988-10-01,1.8154169,0.46582574
ZAF,1989-01-01,3.7034137,0.95027506
ZAF,1989-04-01,-3.6621075,-0.9396761
ZAF,1989-07-01,-4.3297925,-1.1110003
ZAF,1989-10-01,2.2534084,0.5782119
ZAF,1990-01-01,4.351253,1.1165069
ZAF,1990-04-01,-3.7477953,-0.9616631
ZAF,1990-07-01,-4.2006965,-1.077875
ZAF,1990-10-01,2.9378808,0.7538436
ZAF,1991-01-01,4.2508965,1.090756
ZAF,1991-04-01,-3.097966,-0.7949206
ZAF,1991-07-01,-4.715976,-1.2100929
ZAF,1991-10-01,2.824525,0.7247572
ZAF,1992-01-01,5.454223,1.3995229
ZAF,1992-04-01,-2.9289932,-0.75156313
ZAF,1992-07-01,-4.084281,-1.0480034
ZAF,1992-10-01,2.8358974,0.7276753
ZAF,1993-01-01,4.8526053,1.2451512
ZAF,1993-04-01,-3.55336,-0.91177213
ZAF,1993-07-01,-3.0245342,-0.7760784
ZAF,1993-10-01,3.1359165,0.8046585
ZAF,1994-01-01,3.9740002,1.019706
ZAF,1994-04-01,-3.3537772,-0.8605603
ZAF,1994-07-01,-4.470454,-1.1470933
ZAF,1994-10-01,2.816764,0.7227658
ZAF,1995-01-01,5.2796535,1.3547293
ZAF,1995-04-01,-3.781618,-0.97034186
ZAF,1995-07-01,-3.9329197,-1.009165
ZAF,1995-10-01,1.7611179,0.45189294
ZAF,1996-01-01,3.967759,1.0181046
ZAF,1996-04-01,-3.3454459,-0.8584225
ZAF,1996-07-01,-5.9025626,-1.5145643
ZAF,1996-10-01,1.829155,0.46935084
ZAF,1997-01-01,3.8462532,0.98692685
ZAF,1997-04-01,-4.788935,-1.2288138
ZAF,1997-07-01,-3.678949,-0.9439976
ZAF,1997-10-01,2.9181862,0.74879014
ZAF,1998-01-01,4.686458,1.2025187
ZAF,1998-04-01,-2.6828823,-0.6884125
ZAF,1998-07-01,-3.9304101,-1.0085211
ZAF,1998-10-01,2.611232,0.67002743
ZAF,1999-01-01,5.5933843,1.4352309
ZAF,1999-04-01,-2.5875838,-0.6639594
ZAF,1999-07-01,-3.9464598,-1.0126393
ZAF,1999-10-01,3.481467,0.8933248
ZAF,2000-01-01,3.7469056,0.96143484
ZAF,2000-04-01,-3.9763556,-1.0203104
ZAF,2000-07-01,-4.3964,-1.1280915
ZAF,2000-10-01,2.8031723,0.7192782
ZAF,2001-01-01,4.706077,1.2075528
ZAF,2001-04-01,-3.0259151,-0.77643275
ZAF,2001-07-01,-4.868885,-1.2493285
ZAF,2001-10-01,2.8136437,0.72196513
ZAF,2002-01-01,4.647697,1.1925728
ZAF,2002-04-01,-3.213563,-0.82458216
ZAF,2002-07-01,-4.2310243,-1.085657
ZAF,2002-10-01,3.1145637,0.7991795
ZAF,2003-01-01,5.4447093,1.3970817
ZAF,2003-04-01,-2.850128,-0.73132676
ZAF,2003-07-01,-4.621342,-1.1858103
ZAF,2003-10-01,3.659207,0.9389319
ZAF,2004-01-01,4.492903,1.1528536
ZAF,2004-04-01,-2.7957814,-0.7173817
ZAF,2004-07-01,-4.5396533,-1.1648494
ZAF,2004-10-01,4.2168117,1.0820101
ZAF,2005-01-01,4.8177543,1.2362086
ZAF,2005-04-01,-3.205243,-0.8224473
ZAF,2005-07-01,-3.0707905,-0.78794754
ZAF,2005-10-01,3.145158,0.80702984
ZAF,2006-01-01,4.015711,1.0304087
ZAF,2006-04-01,-4.3297334,-1.1109852
ZAF,2006-07-01,-4.1272883,-1.0590389
ZAF,2006-10-01,3.4260113,0.8790952
ZAF,2007-01-01,5.3447056,1.3714213
ZAF,2007-04-01,-3.123414,-0.80145043
ZAF,2007-07-01,-3.8319273,-0.9832509
ZAF,2007-10-01,2.2325313,0.57285494
ZAF,2008-01-01,4.4288325,1.1364135
ZAF,2008-04-01,-3.2686913,-0.8387278
ZAF,2008-07-01,-4.277982,-1.0977061
ZAF,2008-10-01,3.8436573,0.9862608
ZAF,2009-01-01,4.4316278,1.1371307
ZAF,2009-04-01,-2.9490175,-0.7567013
ZAF,2009-07-01,-4.279685,-1.0981431
ZAF,2009-10-01,3.062111,0.7857204
ZAF,2010-01-01,5.114551,1.3123649
ZAF,2010-04-01,-2.9925747,-0.7678778
ZAF,2010-07-01,-3.1255138,-0.8019892
ZAF,2010-10-01,3.1288116,0.8028354
ZAF,2011-01-01,4.787993,1.228572
ZAF,2011-04-01,-4.068989,-1.0440795
ZAF,2011-07-01,-4.7853107,-1.2278837
ZAF,2011-10-01,2.5621605,0.65743595
ZAF,2012-01-01,5.116991,1.312991
ZAF,2012-04-01,-3.4911385,-0.89580643
ZAF,2012-07-01,-4.6471663,-1.1924367
ZAF,2012-10-01,3.0659554,0.78670686
ZAF,2013-01-01,5.2691402,1.3520317
ZAF,2013-04-01,-3.349805,-0.8595411
ZAF,2013-07-01,-4.318889,-1.1082026
ZAF,2013-10-01,3.039334,0.779876
ZAF,2014-01-01,4.8879056,1.254209
ZAF,2014-04-01,-3.163266,-0.8116762
ZAF,2014-07-01,-3.6400697,-0.93402135
ZAF,2014-10-01,2.9677994,0.7615206
ZAF,2015-01-01,5.212109,1.3373978
ZAF,2015-04-01,-2.5727055,-0.6601417
ZAF,2015-07-01,-2.9717143,-0.76252514
ZAF,2015-10-01,4.9115396,1.2602733
ZAF,2016-01-01,5.844635,1.4997004
ZAF,2016-04-01,-2.15125,-0.5519986
ZAF,2016-07-01,-3.4316654,-0.880546
ZAF,2016-10-01,4.2789383,1.0979514
ZAF,2017-01-01,4.7947865,1.2303152
ZAF,2017-04-01,-2.1388884,-0.5488267
ZAF,2017-07-01,-3.0505817,-0.78276205
ZAF,2017-10-01,2.7475586,0.70500803
ZAF,2018-01-01,4.957129,1.2719713
ZAF,2018-04-01,-2.5181744,-0.64614934
ZAF,2018-07-01,-3.93367,-1.0093576
ZAF,2018-10-01,4.1792583,1.0723741
ZAF,2019-01-01,5.7819595,1.4836183
ZAF,2019-04-01,-1.8008038,-0.4620761
ZAF,2019-07-01,-2.3785665,-0.61032677
ZAF,2019-10-01,4.1558113,1.0663577
ZAF,2020-01-01,5.1635094,1.3249273
ZAF,2020-04-01,-2.9012327,-0.74443996
ZAF,2020-07-01,-3.9965565,-1.0254939
ZAF,2020-10-01,3.6879635,0.94631064
ZAF,2021-01-01,4.4928684,1.1528447
ZAF,2021-04-01,-2.0081546,-0.51528114
ZAF,2021-07-01,-4.066275,-1.0433832
ZAF,2021-10-01,2.2160084,0.56861526
ZAF,2022-01-01,4.761353,1.2217363
ZAF,2022-04-01,-3.5758612,-0.9175458
ZAF,2022-07-01,-3.1804492,-0.81608534
ZAF,2022-10-01,3.698552,0.94902754
ZAF,2023-01-01,4.8981533,1.2568386
ZAF,2023-04-01,-2.9106865,-0.74686575
ZAF,2023-07-01,-3.8184059,-0.9797814
ZAF,2023-10-01,3.9778175,1.0206856
ZAF,2024-01-01,5.965014,1.530589
ZAF,2024-04-01,-1.5851072,-0.40672958
ZAF,2024-07-01,-3.7957983,-0.9739804
ZAF,2024-10-01,4.291205,1.101099
