country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter
KEN,,1.3362336855187174,8.370706035176534,6.0876365946088695,,1/1/99
KEN,,4.840210984,22.578600597500746,3.981844246110966,,4/1/99
KEN,,6.739469578783042,28.358681242547167,0.3221423385035615,,7/1/99
KEN,,10.168951227286914,17.809374273086753,13.44609570665385,,10/1/99
KEN,,7.727690892364225,15.358150914558989,-9.026502837,,1/1/00
KEN,,9.026339154,6.914859328689316,-6.372799236,,4/1/00
KEN,,11.458637825197782,2.4868889171452357,-22.62652827,,7/1/00
KEN,,11.574074074073623,7.000490877628884,-14.01913932,,10/1/00
KEN,,10.50384286934234,3.930341547588667,-1.746949737,,1/1/01
KEN,,6.813246471227186,1.324134604529914,3.899941415659347,,4/1/01
KEN,,3.7503278258590456,0.040765221,22.18465528212792,,7/1/01
KEN,,2.3366182572619465,0.7226142772383426,-8.802068068,,10/1/01
KEN,,1.210716125708422,0.3098306661680539,2.0844357708284633,,1/1/02
KEN,,1.8144853875475375,-0.251819966,9.584445042,,4/1/02
KEN,,1.911021234,0.005694682,10.780347336000728,,7/1/02
KEN,,2.896530751881543,-1.943765903,28.078990500309796,,10/1/02
KEN,,7.981674726,-1.808531627,38.83429587805958,,1/1/03
KEN,,13.440994408945905,-5.863216989,14.34263549165906,,4/1/03
KEN,,9.026193074709688,-0.770509809,12.024946203408726,,7/1/03
KEN,,8.797162841099105,-1.210942467,9.13178414,,10/1/03
KEN,,9.098194503,1.4555208940833175,7.045429728656161,,1/1/04
KEN,,6.037536579462466,7.208221479451016,15.443873629541915,,4/1/04
KEN,,14.373791377544997,3.4402110774873096,7.387097240551732,,7/1/04
KEN,,17.06130025353152,1.583290538739046,22.146783756758516,,10/1/04
KEN,,14.31534373244614,-3.530015419,29.72889501354132,,1/1/05
KEN,,14.215757475151868,-4.159330322,35.25553458046016,,4/1/05
KEN,,7.558729337815495,-8.67493592,41.28686171111684,,7/1/05
KEN,,5.7703092065825246,-6.435760055,26.334764877775378,,10/1/05
KEN,,17.814484426973067,-4.191703684,0.045097598,,1/1/06
KEN,,12.956907201511548,-3.051744229,-8.97028144,,4/1/06
KEN,,11.826604775026285,-1.88840558,-2.596911646,,7/1/06
KEN,,15.306141104630932,-4.104097603,-3.71062398,,10/1/06
KEN,,7.4160223298791905,-4.300842545,7.184648499434054,,1/1/07
KEN,,7.657295419454591,-9.901943091,2.8069837743294856,,4/1/07
KEN,,12.542171065687624,-7.853434438,14.921694760020388,,7/1/07
KEN,,11.47790515150071,-9.685907255,41.26169583688068,,10/1/07
KEN,,20.09464926,-8.626367058,31.781449221030233,,1/1/08
KEN,,26.877821494486277,-2.809307605,57.154554286380254,,4/1/08
KEN,,29.15730500378475,9.329098670919244,30.90071170572031,,7/1/08
KEN,,28.66115567591292,23.99060408633602,4.217742578247363,,10/1/08
KEN,,14.170441137289137,27.976724015089793,-6.491065427,,1/1/09
KEN,,10.184884852416442,19.264920566766964,-25.37006042,,4/1/09
KEN,,7.500243305011756,2.431749179515119,-18.48689386,,7/1/09
KEN,,5.642624495336812,-2.433514441,-17.40696327,,10/1/09
KEN,4.316383307,5.026514700877693,-3.8532067,-7.829914285,,1/1/10
KEN,1.1042017960819497,3.6741750779636817,6.167780305866755,12.658049583215082,4.197775887457688,4/1/10
KEN,1.0445754718954925,3.3294583771224406,7.704935713559835,25.328412624862384,5.243116716295542,7/1/10
