country,quarter,PRITHVI_MOISTURE_EXTENT
IND,2013-07-01,0.000784129224496197
IND,2013-10-01,0.08066075955984213
IND,2014-01-01,0.07433545048223948
IND,2014-04-01,0.016074649102172038
IND,2014-07-01,0.0012284691183773752
IND,2014-10-01,0.08458140568232313
IND,2015-01-01,0.06652029587809405
IND,2015-04-01,0.009801615306202462
IND,2015-07-01,0.00033978933061501866
IND,2015-10-01,0.09772863901304268
IND,2016-01-01,0.09955827387020048
IND,2016-04-01,0.04189863822891346
IND,2016-07-01,0.003188792179617867
IND,2016-10-01,0.11798531064586111
IND,2017-01-01,0.10810528241720903
IND,2017-04-01,0.04550563266159596
IND,2017-07-01,0.0008102668653127369
IND,2017-10-01,0.09129877937217386
IND,2018-01-01,0.12397083039284873
IND,2018-04-01,0.030215112783920126
IND,2018-07-01,0.0001829634857157793
IND,2018-10-01,0.10316526830288299
IND,2019-01-01,0.09835594239263963
IND,2019-04-01,0.040774719673802244
IND,2019-07-01,0.0008886797877623566
IND,2019-10-01,0.030371938628819362
IND,2020-01-01,0.03967693875950757
IND,2020-04-01,0.00789356752659505
IND,2020-07-01,0.0017512219347081733
IND,2020-10-01,0.0732376695679448
IND,2021-01-01,0.08499960793538774
IND,2021-04-01,0.010664157453148278
IND,2021-07-01,0.00047047753469771814
IND,2021-10-01,0.06254737447397997
IND,2022-01-01,0.03724613816356936
IND,2022-04-01,0.025196685747144464
IND,2022-07-01,2.6137640816539898e-05
IND,2022-10-01,0.0721921639352832
IND,2023-01-01,0.0817585404741368
IND,2023-04-01,0.0037376826367652057
IND,2023-07-01,0.0012023314775608353
IND,2023-10-01,0.04263049217177658
IND,2024-01-01,0.06233827334744766
IND,2024-04-01,0.01262448051438877
IND,2024-07-01,0.00020910112653231918
IND,2024-10-01,0.06069160197600565
KEN,1981-01-01,0.13763440860215054
KEN,1981-04-01,0.0018817204301075268
KEN,1981-07-01,0.014247311827956988
KEN,1981-10-01,0.04220430107526882
KEN,1982-01-01,0.10833333333333332
KEN,1982-04-01,0.0024193548387096775
KEN,1982-07-01,0.05026881720430107
KEN,1982-10-01,0.001881720430107527
KEN,1983-01-01,0.054569892473118276
KEN,1983-04-01,0.007258064516129033
KEN,1983-07-01,0.048387096774193554
KEN,1983-10-01,0.01747311827956989
KEN,1984-01-01,0.20430107526881722
KEN,1984-04-01,0.1723118279569892
KEN,1984-07-01,0.30887096774193545
KEN,1984-10-01,0.013709677419354837
KEN,1985-01-01,0.03709677419354839
KEN,1985-04-01,0.03467741935483871
KEN,1985-07-01,0.1370967741935484
KEN,1985-10-01,0.06827956989247312
KEN,1986-01-01,0.17956989247311828
KEN,1986-04-01,0.005913978494623656
KEN,1986-07-01,0.22580645161290322
KEN,1986-10-01,0.015591397849462367
KEN,1987-01-01,0.11774193548387096
KEN,1987-04-01,0.024731182795698924
KEN,1987-07-01,0.18924731182795698
KEN,1987-10-01,0.11532258064516128
KEN,1988-01-01,0.09059139784946235
KEN,1988-04-01,0.005913978494623656
KEN,1988-07-01,0.03736559139784946
KEN,1988-10-01,0.026881720430107527
KEN,1989-01-01,0.04381720430107527
KEN,1989-04-01,0.03521505376344086
KEN,1989-07-01,0.08978494623655914
KEN,1989-10-01,0.00456989247311828
KEN,1990-01-01,0.008602150537634409
KEN,1990-04-01,0.023655913978494623
KEN,1990-07-01,0.10241935483870968
KEN,1990-10-01,0.00967741935483871
KEN,1991-01-01,0.06854838709677419
KEN,1991-04-01,0.001075268817204301
KEN,1991-07-01,0.03467741935483871
KEN,1991-10-01,0.028763440860215057
KEN,1992-01-01,0.17580645161290323
KEN,1992-04-01,0.03010752688172043
KEN,1992-07-01,0.14408602150537633
KEN,1992-10-01,0.021774193548387097
KEN,1993-01-01,0.027419354838709678
KEN,1993-04-01,0.012634408602150538
KEN,1993-07-01,0.26129032258064516
KEN,1993-10-01,0.08440860215053764
KEN,1994-01-01,0.15161290322580645
KEN,1994-04-01,0.059139784946236555
KEN,1994-07-01,0.11129032258064515
KEN,1994-10-01,0.01881720430107527
KEN,1995-01-01,0.056720430107526885
KEN,1995-04-01,0.04516129032258064
KEN,1995-07-01,0.07526881720430108
KEN,1995-10-01,0.009408602150537635
KEN,1996-01-01,0.038172043010752686
KEN,1996-04-01,0.06021505376344086
KEN,1996-07-01,0.1314516129032258
KEN,1996-10-01,0.10806451612903227
KEN,1997-01-01,0.22446236559139784
KEN,1997-04-01,0.021236559139784946
KEN,1997-07-01,0.2639784946236559
KEN,1997-10-01,0.004301075268817204
KEN,1998-01-01,0.006989247311827957
KEN,1998-04-01,0.00026881720430107527
KEN,1998-07-01,0.028494623655913976
KEN,1998-10-01,0.06639784946236559
KEN,1999-01-01,0.14327956989247312
KEN,1999-04-01,0.0814516129032258
KEN,1999-07-01,0.16102150537634408
KEN,1999-10-01,0.016397849462365593
KEN,2000-01-01,0.2056451612903226
KEN,2000-04-01,0.14919354838709678
KEN,2000-07-01,0.23817204301075268
KEN,2000-10-01,0.011827956989247311
KEN,2001-01-01,0.04274193548387097
KEN,2001-04-01,0.0239247311827957
KEN,2001-07-01,0.1860215053763441
KEN,2001-10-01,0.06236559139784945
KEN,2002-01-01,0.11236559139784946
KEN,2002-04-01,0.04758064516129032
KEN,2002-07-01,0.17500000000000002
KEN,2002-10-01,0.007526881720430107
KEN,2003-01-01,0.13655913978494624
KEN,2003-04-01,0.002956989247311828
KEN,2003-07-01,0.06048387096774194
KEN,2003-10-01,0.016397849462365593
KEN,2004-01-01,0.07016129032258064
KEN,2004-04-01,0.09247311827956989
KEN,2004-07-01,0.34462365591397853
KEN,2004-10-01,0.006989247311827957
KEN,2005-01-01,0.11129032258064515
KEN,2005-04-01,0.07741935483870968
KEN,2005-07-01,0.29301075268817206
KEN,2005-10-01,0.13010752688172042
KEN,2006-01-01,0.13118279569892474
KEN,2006-04-01,0.09462365591397849
KEN,2006-07-01,0.28521505376344086
KEN,2006-10-01,0.007258064516129033
KEN,2007-01-01,0.023655913978494623
KEN,2007-04-01,0.04301075268817204
KEN,2007-07-01,0.14946236559139783
KEN,2007-10-01,0.04946236559139785
KEN,2008-01-01,0.09650537634408601
KEN,2008-04-01,0.14408602150537633
KEN,2008-07-01,0.35376344086021505
KEN,2008-10-01,0.053494623655913974
KEN,2009-01-01,0.1879032258064516
KEN,2009-04-01,0.0728494623655914
KEN,2009-07-01,0.46182795698924733
KEN,2009-10-01,0.02446236559139785
KEN,2010-01-01,0.01801075268817204
KEN,2010-04-01,0.02661290322580645
KEN,2010-07-01,0.29973118279569894
KEN,2010-10-01,0.06236559139784947
KEN,2011-01-01,0.19999999999999998
KEN,2011-04-01,0.11827956989247312
KEN,2011-07-01,0.3016129032258064
KEN,2011-10-01,0.0013440860215053762
KEN,2012-01-01,0.15053763440860216
KEN,2012-04-01,0.07096774193548387
KEN,2012-07-01,0.19059139784946236
KEN,2012-10-01,0.00026881720430107527
KEN,2013-01-01,0.057526881720430106
KEN,2013-04-01,0.050268817204301076
KEN,2013-07-01,0.1956989247311828
KEN,2013-10-01,0.06532258064516129
KEN,2014-01-01,0.11451612903225805
KEN,2014-04-01,0.07580645161290323
KEN,2014-07-01,0.2540322580645161
KEN,2014-10-01,0.01989247311827957
KEN,2015-01-01,0.1586021505376344
KEN,2015-04-01,0.06586021505376344
KEN,2015-07-01,0.31908602150537635
KEN,2015-10-01,0.004301075268817204
KEN,2016-01-01,0.08172043010752687
KEN,2016-04-01,0.04139784946236559
KEN,2016-07-01,0.2731182795698925
KEN,2016-10-01,0.1196236559139785
KEN,2017-01-01,0.164247311827957
KEN,2017-04-01,0.12258064516129032
KEN,2017-07-01,0.2661290322580645
KEN,2017-10-01,0.0543010752688172
KEN,2018-01-01,0.1446236559139785
KEN,2018-04-01,0.0026881720430107525
KEN,2018-07-01,0.10483870967741936
KEN,2018-10-01,0.015591397849462363
KEN,2019-01-01,0.1956989247311828
KEN,2019-04-01,0.08763440860215053
KEN,2019-07-01,0.25645161290322577
KEN,2019-10-01,0.00026881720430107527
KEN,2020-01-01,0.0005376344086021505
KEN,2020-04-01,0.027688172043010755
KEN,2020-07-01,0.13064516129032258
KEN,2020-10-01,0.018548387096774192
KEN,2021-01-01,0.07580645161290323
KEN,2021-04-01,0.114247311827957
KEN,2021-07-01,0.3411290322580645
KEN,2021-10-01,0.1376344086021505
KEN,2022-01-01,0.1086021505376344
KEN,2022-04-01,0.0596774193548387
KEN,2022-07-01,0.28279569892473116
KEN,2022-10-01,0.16182795698924732
KEN,2023-01-01,0.214247311827957
KEN,2023-04-01,0.022311827956989248
KEN,2023-07-01,0.1943548387096774
KEN,2023-10-01,0.03413978494623656
KEN,2024-01-01,0.043548387096774194
KEN,2024-04-01,0.05376344086021506
KEN,2024-07-01,0.17661290322580644
KEN,2024-10-01,0.08790322580645162
MEX,1981-01-01,0.025061218243036424
MEX,1981-04-01,0.016031527395163756
MEX,1981-07-01,0.0017982858891949802
MEX,1981-10-01,0.0440771349862259
MEX,1982-01-01,0.08509335782063054
MEX,1982-04-01,0.025176002448729723
MEX,1982-07-01,0.005815733088460361
MEX,1982-10-01,0.013085399449035813
MEX,1983-01-01,0.012817569635751454
MEX,1983-04-01,0.025520355065809613
MEX,1983-07-01,0.0002678298132843587
MEX,1983-10-01,0.027739516375880013
MEX,1984-01-01,0.03776400367309458
MEX,1984-04-01,0.03512396694214876
MEX,1984-07-01,0.003290480563207836
MEX,1984-10-01,0.018786348331802878
MEX,1985-01-01,0.04461279461279461
MEX,1985-04-01,0.01396541169268442
MEX,1985-07-01,0.005241812059993879
MEX,1985-10-01,0.04648760330578513
MEX,1986-01-01,0.0907177838996021
MEX,1986-04-01,0.01411845730027548
MEX,1986-07-01,0.004935720844811754
MEX,1986-10-01,0.014348025711662075
MEX,1987-01-01,0.04966329966329966
MEX,1987-04-01,0.022995102540557085
MEX,1987-07-01,0.0014156718702173247
MEX,1987-10-01,0.036654423018059386
MEX,1988-01-01,0.05574686256504438
MEX,1988-04-01,0.034320477502295686
MEX,1988-07-01,0.0021043771043771043
MEX,1988-10-01,0.05065809611264157
MEX,1989-01-01,0.07522191613100704
MEX,1989-04-01,0.021617692072237526
MEX,1989-07-01,0.0025252525252525255
MEX,1989-10-01,0.018556779920416284
MEX,1990-01-01,0.02333945515763698
MEX,1990-04-01,0.020622895622895623
MEX,1990-07-01,0.002219161310070401
MEX,1990-10-01,0.033096112641567185
MEX,1991-01-01,0.06867921640648914
MEX,1991-04-01,0.03535353535353535
MEX,1991-07-01,0.004591368227731864
MEX,1991-10-01,0.004591368227731864
MEX,1992-01-01,0.016911539638812367
MEX,1992-04-01,0.005433119069482705
MEX,1992-07-01,0.0027548209366391185
MEX,1992-10-01,0.03466483011937557
MEX,1993-01-01,0.05903734312825223
MEX,1993-04-01,0.02961432506887052
MEX,1993-07-01,0.0030609121518212425
MEX,1993-10-01,0.046181512090603005
MEX,1994-01-01,0.09760483624119988
MEX,1994-04-01,0.05436945209672483
MEX,1994-07-01,0.00746097337006428
MEX,1994-10-01,0.034511784511784514
MEX,1995-01-01,0.0831420263238445
MEX,1995-04-01,0.06653657790021426
MEX,1995-07-01,0.00497398224670952
MEX,1995-10-01,0.02972910927456382
MEX,1996-01-01,0.15518824609733703
MEX,1996-04-01,0.06014692378328742
MEX,1996-07-01,0.006810529537802266
MEX,1996-10-01,0.05142332415059688
MEX,1997-01-01,0.06359044995408632
MEX,1997-04-01,0.014654116926844199
MEX,1997-07-01,0.0058157330884603614
MEX,1997-10-01,0.02460208142026324
MEX,1998-01-01,0.13506274869911233
MEX,1998-04-01,0.10246403428221611
MEX,1998-07-01,0.006313131313131313
MEX,1998-10-01,0.0472910927456382
MEX,1999-01-01,0.1637588001224365
MEX,1999-04-01,0.05811906948270584
MEX,1999-07-01,0.00359657177838996
MEX,1999-10-01,0.09263085399449035
MEX,2000-01-01,0.16176920722375268
MEX,2000-04-01,0.05341291704928069
MEX,2000-07-01,0.010560146923783287
MEX,2000-10-01,0.036807468625650444
MEX,2001-01-01,0.07962197734925008
MEX,2001-04-01,0.032407407407407406
MEX,2001-07-01,0.006925313743495562
MEX,2001-10-01,0.054025099479644935
MEX,2002-01-01,0.11585552494643403
MEX,2002-04-01,0.06741659014386288
MEX,2002-07-01,0.007422711968166513
MEX,2002-10-01,0.03604224058769514
MEX,2003-01-01,0.11126415671870217
MEX,2003-04-01,0.06776094276094276
MEX,2003-07-01,0.0027930823385368835
MEX,2003-10-01,0.06802877257422713
MEX,2004-01-01,0.05440771349862259
MEX,2004-04-01,0.04767370676461585
MEX,2004-07-01,0.0063513927150290785
