country,GDP_YoY,CPI_YoY,FX_YoY,CA_YoY,quarter
COL,8.141409808333044,,,-13.562813164987752,2014-10-01
COL,11.336161594812475,4.989831158495295,-26.51001814950652,-19.215860313172872,2015-01-01
COL,8.268105522634151,,,-22.65478762377787,2015-04-01
COL,7.841758497041384,,,-27.97832092323863,2015-07-01
COL,7.946630997025306,,,-21.86882537568605,2015-10-01
COL,-0.9339624769168386,7.513460246276837,-11.04401810100274,-18.1437169966039,2016-01-01
COL,6.748754092616038,,,-9.056874028446572,2016-04-01
COL,-1.6327938491886296,,,-4.607453087163826,2016-07-01
COL,2.3382704514556485,,,9.416724289802602,2016-10-01
COL,6.59867038944244,4.314313256950086,3.3575680840858046,19.34604075924884,2017-01-01
COL,0.6592272084119832,,,10.814761518465788,2017-04-01
COL,9.269130942906331,,,13.803699510966116,2017-07-01
COL,2.3432914056203513,,,14.390156026774514,2017-10-01
COL,1.68259688251855,3.2405693293056537,0.0135498441070636,11.89764551495065,2018-01-01
COL,8.50984331552851,,,14.32219498693912,2018-04-01
COL,2.557684024697049,,,9.886840655366802,2018-07-01
COL,6.523902633627476,,,4.012003867725067,2018-10-01
COL,12.042524194912607,3.5230193274144117,-9.975030613006496,2.5037131084911346,2019-01-01
COL,6.406512212601401,,,2.592027733530977,2019-04-01
COL,7.4302747160998495,,,-3.07850611387116,2019-07-01
COL,4.983181770514311,,,-4.450507496800771,2019-10-01
COL,-7.619563316654244,2.5266350008471106,-11.01710697025262,-8.691880935016306,2020-01-01
COL,-37.64119357685944,,,-39.74314411671629,2020-04-01
COL,-21.45484115657677,,,-25.119963279768676,2020-07-01
COL,-7.667466197658635,,,-18.459503195629356,2020-10-01
COL,8.950264074320003,3.495057573994531,-1.5033979184886026,-1.1711158366669585,2021-01-01
COL,48.48248330991829,,,47.84439165056165,2021-04-01
COL,20.77297644613931,,,39.00402662817712,2021-07-01
COL,22.526125370968582,,,46.47898274547799,2021-10-01
