quarter,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO
1982-04-01,-1.0107452377141501,,-6.021505376344094,-13.627699711593344,0.39666666666666667
1982-07-01,-2.5560417516138023,,-7.815237961729871,-15.56688372190871,0.8633333333333333
1982-10-01,-1.4431837563933958,,-8.847147545562429,-13.479610110672501,2.0366666666666666
1983-01-01,1.4314731652409485,,-7.717186912373064,-9.13076497272881,1.89
1983-04-01,3.268479687025838,,-6.237543367535259,1.4257119011220842,0.7966666666666667
1983-07-01,5.736967079109201,,0.22049878345500318,19.015507547973588,-0.3
1983-10-01,7.899663970222681,,-0.9039374904244002,25.31684059940915,-1.16
1984-01-01,8.578045114732769,,6.47974570054608,23.09042826394696,-0.46
1984-04-01,7.996531921438144,,2.849944890568401,16.655919789671092,-0.77
1984-07-01,6.900732226163919,,-7.495637660268573,-4.506615428116712,-0.36000000000000004
1984-10-01,5.575643773964911,,-8.379715522572672,-12.381845588653096,-1.0666666666666667
1985-01-01,4.5548222635726665,,-9.568279240661337,-16.449486927745994,-0.89
1985-04-01,3.683987731337335,,-11.413043478260853,-19.70244250045239,-1.04
1985-07-01,4.262423409248006,,-7.856967112277546,-16.44795360063319,-0.6666666666666666
1985-10-01,4.182460058948112,,-4.319946000674979,-10.513543588279827,-0.42333333333333334
1986-01-01,4.146107165729074,,-18.00406297613002,-2.5127328033969887,-0.5966666666666667
1986-04-01,3.702004545954951,,-29.966300872720996,-5.939900871371673,-0.39000000000000007
1986-07-01,3.1191787285773875,,-30.992434356920327,-4.764102885480003,0.24666666666666667
1986-10-01,2.9072396676214085,,-27.142857142857146,-4.998587999788828,0.9800000000000001
1987-01-01,2.7115848244058993,,-8.072674718695161,-8.521429533308478,1.0833333333333333
1987-04-01,3.353600672877488,,13.584207279457129,0.1681093981359405,0.7066666666666667
1987-07-01,3.2619859723208355,,22.86856700632014,8.048829407221113,1.5033333333333332
1987-10-01,4.474555651430423,,17.85282014040184,15.77431460121912,1.0833333333333333
1988-01-01,4.241257896544837,,7.883211678832125,15.623422619189054,0.4266666666666667
1988-04-01,4.484493225777175,,10.721268737779699,16.690285745955592,-1.1433333333333333
1988-07-01,4.193200105129624,,2.0575267688431653,18.620191363469395,-1.3099999999999998
1988-10-01,3.799338836732069,,-0.6367464311389681,7.982711456618774,-1.97
1989-01-01,4.3151632099998505,,9.180805662537717,6.958289143398422,-1.55
1989-04-01,3.7479108262349126,,4.061610909447655,4.405976220042351,-0.85
