country,quarter,PRITHVI_HEAT_EXTENT
IND,1981-04-01,0.18787736218928883
IND,1981-07-01,0.019786194098120706
IND,1981-10-01,0.0
IND,1982-01-01,0.002300112391855511
IND,1982-04-01,0.1308711675684153
IND,1982-07-01,0.03455396115946575
IND,1982-10-01,0.000261376408165399
IND,1983-01-01,0.005332078726574139
IND,1983-04-01,0.17946104184636294
IND,1983-07-01,0.019367991845056064
IND,1983-10-01,0.0
IND,1984-01-01,0.0006011657387804177
IND,1984-04-01,0.17781437047492096
IND,1984-07-01,0.017799733396063673
IND,1984-10-01,0.0
IND,1985-01-01,0.004208160171462924
IND,1985-04-01,0.19054340155257585
IND,1985-07-01,0.01855772497974333
IND,1985-10-01,0.0
IND,1986-01-01,0.0048877388326929614
IND,1986-04-01,0.1746517159361196
IND,1986-07-01,0.02002143286546956
IND,1986-10-01,0.0
IND,1987-01-01,0.0011500561959277556
IND,1987-04-01,0.20055411798531064
IND,1987-07-01,0.04770119449018532
IND,1987-10-01,0.0018557724979743329
IND,1988-01-01,0.006952612457199613
IND,1988-04-01,0.19258213753626596
IND,1988-07-01,0.016989466530750934
IND,1988-10-01,0.0
IND,1989-01-01,0.00041820225306463837
IND,1989-04-01,0.1683002692177004
IND,1989-07-01,0.006665098408217674
IND,1989-10-01,2.6137640816539898e-05
IND,1990-01-01,0.002091011265323192
IND,1990-04-01,0.12470268433571186
IND,1990-07-01,0.024726208212446744
IND,1990-10-01,0.0
IND,1991-01-01,0.006665098408217675
IND,1991-04-01,0.16835254449933348
IND,1991-07-01,0.04098382080033456
IND,1991-10-01,0.0
IND,1992-01-01,0.0022216994694058915
IND,1992-04-01,0.19728691288324315
IND,1992-07-01,0.016754227763402078
IND,1992-10-01,0.0
IND,1993-01-01,0.0002352387673488591
IND,1993-04-01,0.17967014297289527
IND,1993-07-01,0.02352387673488591
IND,1993-10-01,2.6137640816539898e-05
IND,1994-01-01,0.006900337175566533
IND,1994-04-01,0.1474424318461016
IND,1994-07-01,0.03369141901251993
IND,1994-10-01,2.6137640816539898e-05
IND,1995-01-01,0.004730912987793721
IND,1995-04-01,0.20050184270367757
IND,1995-07-01,0.018505449698110247
IND,1995-10-01,0.0003397893306150187
IND,1996-01-01,0.007527640555163491
IND,1996-04-01,0.15964871010742568
IND,1996-07-01,0.017094017094017092
IND,1996-10-01,0.0
IND,1997-01-01,0.0024830758775712903
IND,1997-04-01,0.10648474868658354
IND,1997-07-01,0.028646854334927727
IND,1997-10-01,0.0
IND,1998-01-01,0.006848061893933454
IND,1998-04-01,0.22183015760997413
IND,1998-07-01,0.022922710996105492
IND,1998-10-01,0.0
IND,1999-01-01,0.006560547844951515
IND,1999-04-01,0.16623539559319375
IND,1999-07-01,0.01855772497974333
IND,1999-10-01,0.0
IND,2000-01-01,0.0013330196816435348
IND,2000-04-01,0.1632557045401082
IND,2000-07-01,0.021197626702213857
IND,2000-10-01,0.0004704775346977182
IND,2001-01-01,0.001568258448992394
IND,2001-04-01,0.11539768420502365
IND,2001-07-01,0.034370997673749966
IND,2001-10-01,0.0002875140489819389
IND,2002-01-01,0.0055673174939229984
IND,2002-04-01,0.18688413183826028
IND,2002-07-01,0.04668182649834026
IND,2002-10-01,0.0006795786612300374
IND,2003-01-01,0.006403722000052276
IND,2003-04-01,0.2233200031365169
IND,2003-07-01,0.030842416163517083
IND,2003-10-01,0.00020910112653231918
IND,2004-01-01,0.011971039493975275
IND,2004-04-01,0.17219477769936486
IND,2004-07-01,0.03204474764107792
IND,2004-10-01,0.0
IND,2005-01-01,0.005515042212289919
IND,2005-04-01,0.20957160406701691
IND,2005-07-01,0.03829164379623095
IND,2005-10-01,2.6137640816539898e-05
IND,2006-01-01,0.001489845526542774
IND,2006-04-01,0.16579105569931255
IND,2006-07-01,0.03923259886562639
IND,2006-10-01,2.6137640816539898e-05
IND,2007-01-01,0.006978750098016153
IND,2007-04-01,0.20567709558535244
IND,2007-07-01,0.03269818866149141
IND,2007-10-01,0.0
IND,2008-01-01,2.6137640816539898e-05
IND,2008-04-01,0.12648004391123657
IND,2008-07-01,0.02300112391855511
IND,2008-10-01,2.6137640816539898e-05
IND,2009-01-01,0.0027967275673697694
IND,2009-04-01,0.24467445568363
IND,2009-07-01,0.050628610261637785
IND,2009-10-01,7.84129224496197e-05
IND,2010-01-01,0.011186910269479078
IND,2010-04-01,0.26153323401029827
IND,2010-07-01,0.03337776732272145
IND,2010-10-01,7.84129224496197e-05
IND,2011-01-01,0.0022216994694058915
IND,2011-04-01,0.14558665934812723
IND,2011-07-01,0.03384824485741917
IND,2011-10-01,0.00010455056326615959
IND,2012-01-01,0.0056457304163726185
IND,2012-04-01,0.22078465197731253
IND,2012-07-01,0.043205520269740456
IND,2012-10-01,7.84129224496197e-05
IND,2013-01-01,0.0063253090776026555
IND,2013-04-01,0.16388300791970514
IND,2013-07-01,0.04043493034318723
IND,2013-10-01,0.0
IND,2014-01-01,0.004234297812279464
IND,2014-04-01,0.23327844428761857
IND,2014-07-01,0.04249980396769387
IND,2014-10-01,0.0007318539428631172
IND,2015-01-01,0.004077471967380225
IND,2015-04-01,0.15758383648291904
IND,2015-07-01,0.0416633994615646
IND,2015-10-01,0.001071643273478136
IND,2016-01-01,0.015185969314409681
IND,2016-04-01,0.25065997543061763
IND,2016-07-01,0.04168953710238114
IND,2016-10-01,0.0
IND,2017-01-01,0.006168483232703415
IND,2017-04-01,0.23092605661413002
IND,2017-07-01,0.052432107477979044
IND,2017-10-01,0.00020910112653231918
IND,2018-01-01,0.0032410674612509474
IND,2018-04-01,0.20860451135680494
IND,2018-07-01,0.047622781567735695
IND,2018-10-01,0.0011500561959277556
IND,2019-01-01,0.011239185551112156
IND,2019-04-01,0.2594944980266081
IND,2019-07-01,0.05515042212289919
IND,2019-10-01,0.0001829634857157793
IND,2020-01-01,0.0070833006612823135
IND,2020-04-01,0.15120625212368333
IND,2020-07-01,0.057293708669855455
IND,2020-10-01,0.001489845526542774
IND,2021-01-01,0.006142345591886876
IND,2021-04-01,0.12559136412347424
IND,2021-07-01,0.05609137719229462
IND,2021-10-01,0.0003136516897984788
IND,2022-01-01,0.006037795028620716
IND,2022-04-01,0.23461146396926214
IND,2022-07-01,0.057738048563736634
IND,2022-10-01,0.0
IND,2023-01-01,0.002352387673488591
IND,2023-04-01,0.16346480566664054
IND,2023-07-01,0.06244282391071382
IND,2023-10-01,0.0008625421469458167
IND,2024-01-01,0.01309495804908649
IND,2024-04-01,0.23058626728351497
IND,2024-07-01,0.07059776784547427
IND,2024-10-01,0.0006273033795969576
KEN,1981-01-01,0.11693548387096774
KEN,1981-04-01,0.0
KEN,1981-07-01,0.0
KEN,1981-10-01,0.0013440860215053762
KEN,1982-01-01,0.2903225806451613
KEN,1982-04-01,0.0
KEN,1982-07-01,0.0
KEN,1982-10-01,0.0
KEN,1983-01-01,0.271505376344086
KEN,1983-04-01,0.08763440860215053
KEN,1983-07-01,0.0
KEN,1983-10-01,0.0
KEN,1984-01-01,0.15618279569892474
KEN,1984-04-01,0.059408602150537636
KEN,1984-07-01,0.0
KEN,1984-10-01,0.0
KEN,1985-01-01,0.030913978494623656
KEN,1985-04-01,0.0
KEN,1985-07-01,0.0
KEN,1985-10-01,0.002150537634408602
KEN,1986-01-01,0.18440860215053764
KEN,1986-04-01,0.0
KEN,1986-07-01,0.0
KEN,1986-10-01,0.0026881720430107525
KEN,1987-01-01,0.24543010752688169
KEN,1987-04-01,0.039247311827956995
KEN,1987-07-01,0.0051075268817204296
KEN,1987-10-01,0.1088709677419355
KEN,1988-01-01,0.4752688172043011
KEN,1988-04-01,0.0013440860215053762
KEN,1988-07-01,0.0
KEN,1988-10-01,0.0
KEN,1989-01-01,0.04543010752688172
KEN,1989-04-01,0.0
KEN,1989-07-01,0.0
KEN,1989-10-01,0.0
KEN,1990-01-01,0.05322580645161291
KEN,1990-04-01,0.00026881720430107527
KEN,1990-07-01,0.0
KEN,1990-10-01,0.0
KEN,1991-01-01,0.2663978494623656
KEN,1991-04-01,0.014247311827956992
KEN,1991-07-01,0.0
KEN,1991-10-01,0.0
KEN,1992-01-01,0.3112903225806452
KEN,1992-04-01,0.017204301075268817
KEN,1992-07-01,0.0
KEN,1992-10-01,0.0
KEN,1993-01-01,0.02338709677419355
KEN,1993-04-01,0.0239247311827957
KEN,1993-07-01,0.002150537634408602
KEN,1993-10-01,0.01989247311827957
KEN,1994-01-01,0.37526881720430105
KEN,1994-04-01,0.021236559139784946
KEN,1994-07-01,0.0018817204301075268
KEN,1994-10-01,0.0051075268817204296
KEN,1995-01-01,0.11236559139784946
KEN,1995-04-01,0.023118279569892472
KEN,1995-07-01,0.0
KEN,1995-10-01,0.0
KEN,1996-01-01,0.2795698924731183
KEN,1996-04-01,0.06102150537634408
KEN,1996-07-01,0.0
KEN,1996-10-01,0.0064516129032258064
KEN,1997-01-01,0.3973118279569892
KEN,1997-04-01,0.00026881720430107527
KEN,1997-07-01,0.024999999999999998
KEN,1997-10-01,0.005376344086021505
KEN,1998-01-01,0.1771505376344086
KEN,1998-04-01,0.06612903225806452
KEN,1998-07-01,0.0
KEN,1998-10-01,0.0064516129032258064
KEN,1999-01-01,0.20510752688172043
KEN,1999-04-01,0.004301075268817204
KEN,1999-07-01,0.0
KEN,1999-10-01,0.0
KEN,2000-01-01,0.28521505376344086
KEN,2000-04-01,0.08709677419354839
KEN,2000-07-01,0.0008064516129032258
KEN,2000-10-01,0.0032258064516129032
KEN,2001-01-01,0.17741935483870966
KEN,2001-04-01,0.019623655913978494
KEN,2001-07-01,0.0
KEN,2001-10-01,0.012634408602150538
KEN,2002-01-01,0.22338709677419355
KEN,2002-04-01,0.002956989247311828
KEN,2002-07-01,0.006720430107526882
KEN,2002-10-01,0.004838709677419355
KEN,2003-01-01,0.4008064516129033
KEN,2003-04-01,0.08064516129032258
KEN,2003-07-01,0.00026881720430107527
KEN,2003-10-01,0.04865591397849462
KEN,2004-01-01,0.3696236559139785
KEN,2004-04-01,0.014247311827956988
KEN,2004-07-01,0.0008064516129032258
KEN,2004-10-01,0.006182795698924732
KEN,2005-01-01,0.3758064516129032
KEN,2005-04-01,0.14731182795698924
KEN,2005-07-01,0.0037634408602150535
KEN,2005-10-01,0.07311827956989247
KEN,2006-01-01,0.4319892473118279
KEN,2006-04-01,0.03494623655913979
KEN,2006-07-01,0.005645161290322581
KEN,2006-10-01,0.011827956989247311
KEN,2007-01-01,0.3069892473118279
KEN,2007-04-01,0.09892473118279571
KEN,2007-07-01,0.00967741935483871
KEN,2007-10-01,0.003494623655913978
KEN,2008-01-01,0.1663978494623656
KEN,2008-04-01,0.016666666666666666
KEN,2008-07-01,0.03306451612903226
KEN,2008-10-01,0.05295698924731183
KEN,2009-01-01,0.42311827956989245
KEN,2009-04-01,0.12016129032258065
KEN,2009-07-01,0.03924731182795699
KEN,2009-10-01,0.01747311827956989
KEN,2010-01-01,0.29381720430107533
KEN,2010-04-01,0.05591397849462365
KEN,2010-07-01,0.0
KEN,2010-10-01,0.04005376344086021
KEN,2011-01-01,0.4139784946236558
KEN,2011-04-01,0.23924731182795697
KEN,2011-07-01,0.0016129032258064516
KEN,2011-10-01,0.0013440860215053762
KEN,2012-01-01,0.3543010752688172
KEN,2012-04-01,0.09946236559139786
KEN,2012-07-01,0.00026881720430107527
KEN,2012-10-01,0.002419354838709677
KEN,2013-01-01,0.3403225806451613
KEN,2013-04-01,0.01532258064516129
KEN,2013-07-01,0.002956989247311828
KEN,2013-10-01,0.046505376344086025
KEN,2014-01-01,0.2731182795698925
KEN,2014-04-01,0.035752688172043016
KEN,2014-07-01,0.0
KEN,2014-10-01,0.047311827956989246
KEN,2015-01-01,0.4336021505376344
KEN,2015-04-01,0.09112903225806451
KEN,2015-07-01,0.03790322580645161
KEN,2015-10-01,0.10725806451612903
KEN,2016-01-01,0.521505376344086
KEN,2016-04-01,0.14139784946236558
KEN,2016-07-01,0.0024193548387096775
KEN,2016-10-01,0.09032258064516129
KEN,2017-01-01,0.396505376344086
KEN,2017-04-01,0.20483870967741935
KEN,2017-07-01,0.008602150537634409
KEN,2017-10-01,0.08709677419354839
KEN,2018-01-01,0.16720430107526882
KEN,2018-04-01,0.00026881720430107527
KEN,2018-07-01,0.00913978494623656
KEN,2018-10-01,0.05241935483870968
KEN,2019-01-01,0.5615591397849462
KEN,2019-04-01,0.28655913978494624
KEN,2019-07-01,0.017473118279569894
KEN,2019-10-01,0.0026881720430107525
KEN,2020-01-01,0.30752688172043013
KEN,2020-04-01,0.022580645161290325
KEN,2020-07-01,0.0
KEN,2020-10-01,0.06478494623655914
KEN,2021-01-01,0.3526881720430108
KEN,2021-04-01,0.12553763440860213
KEN,2021-07-01,0.01693548387096774
KEN,2021-10-01,0.26559139784946234
KEN,2022-01-01,0.4274193548387097
KEN,2022-04-01,0.20833333333333334
KEN,2022-07-01,0.0008064516129032258
KEN,2022-10-01,0.06666666666666667
KEN,2023-01-01,0.3333333333333333
KEN,2023-04-01,0.02096774193548387
KEN,2023-07-01,0.06586021505376344
KEN,2023-10-01,0.10725806451612903
KEN,2024-01-01,0.5180107526881721
KEN,2024-04-01,0.12580645161290324
KEN,2024-07-01,0.027419354838709678
KEN,2024-10-01,0.12311827956989246
MEX,1981-01-01,0.0
MEX,1981-04-01,0.06657483930211203
MEX,1981-07-01,0.03646311600857055
MEX,1981-10-01,0.0
MEX,1982-01-01,0.0
MEX,1982-04-01,0.12079124579124578
MEX,1982-07-01,0.06056779920416284
MEX,1982-10-01,3.8261401897765534e-05
MEX,1983-01-01,0.0
MEX,1983-04-01,0.10521885521885521
MEX,1983-07-01,0.05157636975818794
MEX,1983-10-01,0.000573921028466483
MEX,1984-01-01,0.0
MEX,1984-04-01,0.024295990205081112
MEX,1984-07-01,0.01637588001224365
MEX,1984-10-01,0.0
MEX,1985-01-01,0.0
MEX,1985-04-01,0.05012243648607285
MEX,1985-07-01,0.03435873890419345
MEX,1985-10-01,0.0
MEX,1986-01-01,0.0
MEX,1986-04-01,0.027969084787266608
MEX,1986-07-01,0.01936026936026936
MEX,1986-10-01,0.0
MEX,1987-01-01,0.0
MEX,1987-04-01,0.04832415059687787
MEX,1987-07-01,0.045913682277318645
MEX,1987-10-01,0.0017600244872972145
MEX,1988-01-01,0.0
MEX,1988-04-01,0.06508264462809916
MEX,1988-07-01,0.022535965717783896
MEX,1988-10-01,0.0
MEX,1989-01-01,0.0
MEX,1989-04-01,0.10407101316192224
MEX,1989-07-01,0.05268595041322314
MEX,1989-10-01,0.0
MEX,1990-01-01,7.652280379553107e-05
MEX,1990-04-01,0.11528160391796756
MEX,1990-07-01,0.020355065809611262
MEX,1990-10-01,0.00030609121518212427
MEX,1991-01-01,0.003979185797367615
MEX,1991-04-01,0.10135445362718092
MEX,1991-07-01,0.02226813590449954
MEX,1991-10-01,0.00019130700948882765
MEX,1992-01-01,0.0008417508417508418
MEX,1992-04-01,0.08195592286501377
MEX,1992-07-01,0.05869299051117233
MEX,1992-10-01,0.0004591368227731864
MEX,1993-01-01,0.0
MEX,1993-04-01,0.06994184266911539
MEX,1993-07-01,0.04159014386287114
MEX,1993-10-01,0.0003826140189776553
MEX,1994-01-01,0.0001147842056932966
MEX,1994-04-01,0.11853382307927762
MEX,1994-07-01,0.09867615549433732
MEX,1994-10-01,0.0
MEX,1995-01-01,0.0001147842056932966
MEX,1995-04-01,0.1401132537496174
MEX,1995-07-01,0.0870446893174166
MEX,1995-10-01,0.0
MEX,1996-01-01,0.0
MEX,1996-04-01,0.12997398224670953
MEX,1996-07-01,0.06959749005203551
MEX,1996-10-01,0.0
MEX,1997-01-01,3.8261401897765534e-05
MEX,1997-04-01,0.0799280685644322
MEX,1997-07-01,0.10912151821242731
MEX,1997-10-01,0.0006121824303642485
MEX,1998-01-01,0.0004973982246709519
MEX,1998-04-01,0.18464952555861647
MEX,1998-07-01,0.11260330578512397
MEX,1998-10-01,0.0004591368227731864
MEX,1999-01-01,0.0
MEX,1999-04-01,0.13900367309458217
MEX,1999-07-01,0.0338613406795225
MEX,1999-10-01,0.0005356596265687174
MEX,2000-01-01,0.000573921028466483
MEX,2000-04-01,0.08245332108968473
MEX,2000-07-01,0.07881848790939701
MEX,2000-10-01,0.0
MEX,2001-01-01,0.0
MEX,2001-04-01,0.08754208754208755
MEX,2001-07-01,0.09022038567493113
MEX,2001-10-01,7.652280379553107e-05
MEX,2002-01-01,0.0009182736455463728
MEX,2002-04-01,0.14994643403734312
MEX,2002-07-01,0.08972298745026018
MEX,2002-10-01,0.0
MEX,2003-01-01,0.001224364860728497
MEX,2003-04-01,0.1651744719926538
MEX,2003-07-01,0.07177838996020815
MEX,2003-10-01,0.0
MEX,2004-01-01,0.0006504438322620141
MEX,2004-04-01,0.050045913682277315
MEX,2004-07-01,0.08536118763391491
MEX,2004-10-01,0.0002678298132843587
MEX,2005-01-01,0.002946127946127946
MEX,2005-04-01,0.13460361187633915
MEX,2005-07-01,0.11597030915212732
MEX,2005-10-01,0.0
MEX,2006-01-01,0.0
MEX,2006-04-01,0.13728191000918274
MEX,2006-07-01,0.08842209978573616
MEX,2006-10-01,0.000573921028466483
MEX,2007-01-01,0.0004973982246709519
MEX,2007-04-01,0.1094658708295072
MEX,2007-07-01,0.06209825528007346
MEX,2007-10-01,0.0
MEX,2008-01-01,0.0
MEX,2008-04-01,0.119452096724824
MEX,2008-07-01,0.04040404040404041
MEX,2008-10-01,0.001721763085399449
MEX,2009-01-01,0.0
MEX,2009-04-01,0.14447505356596266
MEX,2009-07-01,0.18170339761248852
MEX,2009-10-01,0.0011095806550352005
MEX,2010-01-01,0.0008034894398530763
MEX,2010-04-01,0.1494490358126722
MEX,2010-07-01,0.1094658708295072
MEX,2010-10-01,0.0
MEX,2011-01-01,0.0
MEX,2011-04-01,0.18732782369146006
MEX,2011-07-01,0.1467707376798286
MEX,2011-10-01,0.0001147842056932966
MEX,2012-01-01,0.0007652280379553106
MEX,2012-04-01,0.13028007346189166
MEX,2012-07-01,0.08884297520661157
MEX,2012-10-01,0.0013391490664217938
MEX,2013-01-01,0.00030609121518212427
MEX,2013-04-01,0.13161922252831343
MEX,2013-07-01,0.07606366697275789
MEX,2013-10-01,0.000573921028466483
MEX,2014-01-01,0.003213957759412305
MEX,2014-04-01,0.09431435567799203
MEX,2014-07-01,0.09917355371900827
MEX,2014-10-01,0.001224364860728497
MEX,2015-01-01,0.000573921028466483
MEX,2015-04-01,0.09243954698500152
MEX,2015-07-01,0.1571778389960208
MEX,2015-10-01,0.004782675237220692
MEX,2016-01-01,0.001645240281603918
MEX,2016-04-01,0.13368533823079276
MEX,2016-07-01,0.11616161616161617
MEX,2016-10-01,0.0040174471992653815
MEX,2017-01-01,0.0003443526170798898
MEX,2017-04-01,0.1357897153351699
MEX,2017-07-01,0.09427609427609428
MEX,2017-10-01,0.0019130700948882765
MEX,2018-01-01,0.0009947964493419038
MEX,2018-04-01,0.13869758187940007
MEX,2018-07-01,0.13441230486685032
MEX,2018-10-01,7.652280379553107e-05
MEX,2019-01-01,0.0006504438322620141
MEX,2019-04-01,0.1542317110498929
MEX,2019-07-01,0.1844199571472299
MEX,2019-10-01,0.000573921028466483
MEX,2020-01-01,0.00642791551882461
MEX,2020-04-01,0.1822007958371595
MEX,2020-07-01,0.17535200489745942
MEX,2020-10-01,0.0036730945821854912
MEX,2021-01-01,0.0010330578512396695
MEX,2021-04-01,0.12867309458218548
MEX,2021-07-01,0.0707070707070707
MEX,2021-10-01,0.0009565350474441382
MEX,2022-01-01,0.00019130700948882765
MEX,2022-04-01,0.15970309152127335
MEX,2022-07-01,0.0990205081114172
MEX,2022-10-01,3.8261401897765534e-05
MEX,2023-01-01,0.002066115702479339
MEX,2023-04-01,0.14657943067033977
MEX,2023-07-01,0.2721150902969085
MEX,2023-10-01,0.004667891031527395
MEX,2024-01-01,0.012434955616773798
MEX,2024-04-01,0.20959595959595964
MEX,2024-07-01,0.18633302724211812
MEX,2024-10-01,0.005739210284664831
PER,1981-01-01,0.0562270570328588
PER,1981-04-01,0.0017906706061420004
PER,1981-07-01,0.0
PER,1981-10-01,0.015310233682514102
PER,1982-01-01,0.021219446682782705
PER,1982-04-01,0.0007162682424568001
PER,1982-07-01,0.0009848688333781
PER,1982-10-01,0.044408631032321615
PER,1983-01-01,0.4140030441400304
PER,1983-04-01,0.1663532993105918
PER,1983-07-01,0.0059092130002686
PER,1983-10-01,0.0137881636672934
PER,1984-01-01,0.0095800877428597
PER,1984-04-01,0.0
PER,1984-07-01,0.0
PER,1984-10-01,0.0018802041364491002
PER,1985-01-01,0.043692362789864804
PER,1985-04-01,0.0
PER,1985-07-01,0.0
PER,1985-10-01,0.0008058017727639002
PER,1986-01-01,0.0096696212731668
PER,1986-04-01,8.953353030710002e-05
PER,1986-07-01,0.0
PER,1986-10-01,0.0006267347121497001
PER,1987-01-01,0.0979496821559674
PER,1987-04-01,0.017996239591727102
PER,1987-07-01,0.0016116035455278003
PER,1987-10-01,0.1013519563076372
PER,1988-01-01,0.0648222759423404
PER,1988-04-01,0.0008058017727639002
PER,1988-07-01,0.0037604082728982004
PER,1988-10-01,0.006535947712418301
PER,1989-01-01,0.012534694242994
PER,1989-04-01,0.0
PER,1989-07-01,0.0
PER,1989-10-01,0.07673023547318471
PER,1990-01-01,0.0258751902587519
PER,1990-04-01,0.0013430029546065002
PER,1990-07-01,0.00017906706061420003
PER,1990-10-01,0.0025964723789059004
PER,1991-01-01,0.049870176381054704
PER,1991-04-01,0.0015220700152207
PER,1991-07-01,0.0006267347121497001
PER,1991-10-01,0.029366997940728803
PER,1992-01-01,0.18417047184170468
PER,1992-04-01,0.08254991494314622
PER,1992-07-01,0.0
PER,1992-10-01,0.006267347121497
PER,1993-01-01,0.024263586713224105
PER,1993-04-01,0.005372011818426
PER,1993-07-01,0.0005372011818426001
PER,1993-10-01,0.012355627182379801
PER,1994-01-01,0.0138776971976005
PER,1994-04-01,0.00017906706061420003
PER,1994-07-01,0.0028650729698272005
PER,1994-10-01,0.022383382576775
PER,1995-01-01,0.0820127137613036
PER,1995-04-01,0.0033127406213627002
PER,1995-07-01,0.0356343450622258
PER,1995-10-01,0.04763183812337721
PER,1996-01-01,0.0029546065001343005
PER,1996-04-01,0.0
PER,1996-07-01,0.0
PER,1996-10-01,0.0043871429850479
PER,1997-01-01,0.04619930163846361
PER,1997-04-01,0.024174053182917002
PER,1997-07-01,0.0654490106544901
PER,1997-10-01,0.2968036529680365
PER,1998-01-01,0.42000179067060617
PER,1998-04-01,0.167427701674277
PER,1998-07-01,0.0547049870176381
PER,1998-10-01,0.0705524218819948
PER,1999-01-01,0.007431283015489301
PER,1999-04-01,0.0011639358939923002
PER,1999-07-01,0.010475423045930701
PER,1999-10-01,0.0316948697287134
PER,2000-01-01,0.010475423045930701
PER,2000-04-01,0.0007162682424568001
PER,2000-07-01,0.0021488047273704003
PER,2000-10-01,0.057390992926851105
PER,2001-01-01,0.0247112543647596
PER,2001-04-01,8.953353030710002e-05
PER,2001-07-01,0.005192944757811801
PER,2001-10-01,0.0999194198227236
PER,2002-01-01,0.10851463873220522
PER,2002-04-01,0.0037604082728982004
PER,2002-07-01,0.014862566030978602
PER,2002-10-01,0.0862207896857373
PER,2003-01-01,0.1332258930969648
PER,2003-04-01,0.0038499418032053004
PER,2003-07-01,0.0040290088638195
PER,2003-10-01,0.1430745814307458
PER,2004-01-01,0.12579461008147552
PER,2004-04-01,0.027218193213358402
PER,2004-07-01,0.0037604082728982004
PER,2004-10-01,0.0963380786104396
PER,2005-01-01,0.26134837496642493
PER,2005-04-01,0.017190437818963202
PER,2005-07-01,0.019518309606947802
PER,2005-10-01,0.09168233503447042
PER,2006-01-01,0.07673023547318471
PER,2006-04-01,0.00026860059092130003
PER,2006-07-01,0.013430029546065002
PER,2006-10-01,0.09168233503447042
PER,2007-01-01,0.1773659235383651
PER,2007-04-01,0.0033127406213627002
PER,2007-07-01,0.018712507834183902
PER,2007-10-01,0.024174053182917005
PER,2008-01-01,0.0221147819858537
PER,2008-04-01,0.0
PER,2008-07-01,0.0383203509714388
PER,2008-10-01,0.1464768555824156
PER,2009-01-01,0.0256065896678306
PER,2009-04-01,0.0013430029546065
PER,2009-07-01,0.061688602381591906
PER,2009-10-01,0.30933834721103054
PER,2010-01-01,0.4263586713224103
PER,2010-04-01,0.10726116930790582
PER,2010-07-01,0.07807323842779121
PER,2010-10-01,0.11442385173247382
PER,2011-01-01,0.040379622168502105
PER,2011-04-01,0.0025964723789059
PER,2011-07-01,0.0176381054704987
PER,2011-10-01,0.09454740800429762
PER,2012-01-01,0.0298146655922643
PER,2012-04-01,0.0038499418032053004
PER,2012-07-01,0.0444981645626287
PER,2012-10-01,0.1794251947354284
PER,2013-01-01,0.10412749574715731
PER,2013-04-01,0.0167427701674277
PER,2013-07-01,0.017100904288656103
PER,2013-10-01,0.1312561554302086
PER,2014-01-01,0.0332169397439341
PER,2014-04-01,0.0267705255618229
PER,2014-07-01,0.019518309606947802
PER,2014-10-01,0.1231086041722625
PER,2015-01-01,0.06401647416957651
PER,2015-04-01,0.0312472020771779
PER,2015-07-01,0.1518488674008416
PER,2015-10-01,0.3601038588951562
PER,2016-01-01,0.4481153191870355
PER,2016-04-01,0.12292953711164832
PER,2016-07-01,0.032679738562091505
PER,2016-10-01,0.19598889784224194
PER,2017-01-01,0.0799534425642403
PER,2017-04-01,0.0076103500761035
PER,2017-07-01,0.04924344166890501
PER,2017-10-01,0.17163577759871074
PER,2018-01-01,0.05067597815381861
PER,2018-04-01,0.0006267347121497001
PER,2018-07-01,0.0430656280777151
PER,2018-10-01,0.16527889694690662
PER,2019-01-01,0.1021577580804011
PER,2019-04-01,0.0396633539260453
PER,2019-07-01,0.0751186319276569
PER,2019-10-01,0.14226877965798193
PER,2020-01-01,0.3975288745635241
PER,2020-04-01,0.045035365744471305
PER,2020-07-01,0.0694780195183096
PER,2020-10-01,0.25320082370847885
PER,2021-01-01,0.1051123645805354
PER,2021-04-01,0.0006267347121497001
PER,2021-07-01,0.0838929178977527
PER,2021-10-01,0.31041274957471576
PER,2022-01-01,0.10690303518667742
PER,2022-04-01,0.006356880651804102
PER,2022-07-01,0.0788790402005551
PER,2022-10-01,0.22356522517682872
PER,2023-01-01,0.12472020771779031
PER,2023-04-01,0.0948160085952189
PER,2023-07-01,0.2335929805712239
PER,2023-10-01,0.41230190706419556
PER,2024-01-01,0.4588593428238876
PER,2024-04-01,0.27074939564867045
PER,2024-07-01,0.19760050138776972
PER,2024-10-01,0.37442922374429227
PHL,1981-01-01,0.0007122507122507123
PHL,1981-04-01,0.05822649572649572
PHL,1981-07-01,0.009615384615384616
PHL,1981-10-01,0.0
PHL,1982-01-01,0.0
PHL,1982-04-01,0.02172364672364672
PHL,1982-07-01,0.00017806267806267807
PHL,1982-10-01,0.0
PHL,1983-01-01,0.008012820512820514
PHL,1983-04-01,0.1191239316239316
PHL,1983-07-01,0.01086182336182336
PHL,1983-10-01,0.0
PHL,1984-01-01,0.0
PHL,1984-04-01,0.007478632478632479
PHL,1984-07-01,0.0016025641025641027
PHL,1984-10-01,0.0
PHL,1985-01-01,0.0016025641025641027
PHL,1985-04-01,0.01638176638176638
PHL,1985-07-01,0.0
PHL,1985-10-01,0.0
PHL,1986-01-01,0.00035612535612535614
PHL,1986-04-01,0.061431623931623935
PHL,1986-07-01,0.006232193732193732
PHL,1986-10-01,0.0
PHL,1987-01-01,0.005341880341880341
PHL,1987-04-01,0.12820512820512822
PHL,1987-07-01,0.010861823361823363
PHL,1987-10-01,0.00017806267806267807
PHL,1988-01-01,0.02172364672364672
PHL,1988-04-01,0.09383903133903133
PHL,1988-07-01,0.02314814814814815
