country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter
THA,6.042374351735025,0.256908327589433,-1.138299190347336,3.234401548646604,0.5250962442724827,40.9457069000684,1.726044941203905,2016-07-01
THA,6.62894455353682,0.6878572774671956,-1.2383276019715783,3.3488005336399285,5.815088594604001,-33.86784517457131,1.248108925869925,2016-10-01
THA,6.720365340346635,1.251274242163282,-1.5487582065839334,4.5322067044662795,13.99427862176954,-52.37740626352927,1.067221662991605,2017-01-01
THA,5.6518539868211315,0.0968825642891948,-2.7781229899739635,11.593565686942744,15.242152119902965,-33.73202767090544,-0.7839221518457036,2017-04-01
THA,6.228475835723968,0.4494670047161721,-4.1811472789541675,12.724353900295714,14.180907221585915,-1.7354582661946227,-0.4696382058554761,2017-07-01
THA,6.018648029923268,0.871045573273248,-6.885214680070762,12.648770163556144,15.191426332794975,-48.743824745066455,0.2090829405173957,2017-10-01
THA,5.970094867521336,0.6294100109318697,-10.178047872495322,12.763533751071687,17.343561688129896,-53.17473250514355,0.0395256916995978,2018-01-01
THA,6.742128984752771,1.315484277146373,-6.952055395194012,9.029433414300026,11.903901739828228,-53.069489060163576,0.4630693947256018,2018-04-01
THA,5.58642165620773,1.470227190052596,-1.2467290521515295,2.4492073638799905,13.09844504581017,-120.39408288480529,0.3790668719897748,2018-07-01
THA,4.631655522378986,0.8415516107824088,-0.4351731342192466,1.3739289745307692,4.33770557905937,-159.44893024960044,0.7353181476518535,2018-10-01
THA,4.26330223154463,0.7439839352141077,0.2224448663646017,-2.534531608259971,-1.8437464924616287,-27.457017978424357,1.866851047017005,2019-01-01
THA,4.052333816893161,1.082548403976971,-1.026721854566326,-1.8251734095695915,-2.3519478593917897,25.3105363887721,2.716574043805186,2019-04-01
THA,2.872684466082931,0.607549666137407,-6.8512864656148365,-0.0280551792245398,-5.884542616523181,-374.675340351369,2.857047733118736,2019-07-01
THA,1.6156207356244012,0.3944451688616726,-7.722773535650774,-4.021611317727047,-6.564285970005523,-246.17488532927956,1.820010381520918,2019-10-01
THA,-1.9099162311572715,0.4149919942489082,-1.029140719736854,-1.8721135170854608,-5.7422704486454705,187.05728455855183,1.810013251882716,2020-01-01
THA,-14.602930105780054,-2.66606270424177,1.134500839150543,-14.75496651425805,-23.27903483687561,327.4130414682655,0.35963209318606,2020-04-01
THA,-7.488189436352977,-0.7256235827664524,2.0008781972189915,-8.232994416207129,-19.936208187473092,248.2932468066216,1.196369636963677,2020-07-01
THA,-5.191481225687733,-0.3928954118907902,1.1120351294796604,-1.2754749659805054,-4.1791647664047975,175.4869364733536,1.551696670383961,2020-10-01
