country,combination,exo_spec,max_em_iter,update_P0,coeff_method,stability,coefficients,forecast_path,counterfactual,overall,reason,rho,max_norm,norm_H,max_abs_theta,max_tail_theta_jump,max_abs_gdp_cpi,max_step_gdp_cpi,max_ci_width_gdp_cpi,ci_growth_ratio,max_counterfactual_gap_gdp_cpi,max_abs_counterfactual_gdp_cpi,horizon,hist_last,fc_start,fc_end,ragged
PER,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,OIL_YoY+HeatDryF,20,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PER,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=20 | P0=update,OIL_YoY+HeatDryF,20,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PER,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=30 | P0=fixed,OIL_YoY+HeatDryF,30,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PER,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=30 | P0=update,OIL_YoY+HeatDryF,30,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PER,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=50 | P0=fixed,OIL_YoY+HeatDryF,50,False,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PER,OIL_YoY+HeatDryF | lag1 | KF | coeff=avg8 | EM=50 | P0=update,OIL_YoY+HeatDryF,50,True,avg8,Failed,—,—,—,REJECT,no EM result / insufficient complete data,,,,,,,,,,,,,,,,
PER,ENSO | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,ENSO,20,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=12073154178977156.00; dynamic amplification: max ||A^k||2=75715909415791192692862516121785424311326737827477043114785374208.0; coefficient explosion: max |theta|=35062101155423752.0,1.2073154178977156e+16,7.571590941579119e+64,7.571590941579119e+64,3.506210115542375e+16,7898271678027096.0,1.494608586944525e+88,1.4946085869445251e+88,4.202618523858736e+91,3.3514291549121594e+50,0.0,1.494608586944525e+88,4.0,2026Q2,2026Q3,2027Q2,True
PER,ENSO | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,ENSO,20,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=16434562550503812.00; dynamic amplification: max ||A^k||2=231262773506473220071929999076317937413422012945225645679209086976.0; coefficient explosion: max |theta|=35062101155423752.0,1.6434562550503812e+16,2.312627735064732e+65,2.312627735064732e+65,3.506210115542375e+16,7898271678027096.0,3.597782722608247e+88,3.597782722608247e+88,4.287436557324628e+91,3.4192341947637815e+50,0.0,3.597782722608247e+88,4.0,2026Q2,2026Q3,2027Q2,True
PER,ENSO | lag1 | KF | coeff=last | EM=20 | P0=fixed,ENSO,20,False,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=14720505149211100.00; dynamic amplification: max ||A^k||2=238070925430466164080212918229529143344581314684006469869135462400.0; coefficient explosion: max |theta|=45262457360392072.0,1.47205051492111e+16,2.3807092543046616e+65,2.3807092543046616e+65,4.526245736039207e+16,7898271678027096.0,1.9193985095710147e+88,1.9193985095710147e+88,4.68938080043176e+91,3.6937403984158735e+50,0.0,1.9193985095710147e+88,4.0,2026Q2,2026Q3,2027Q2,True
PER,ENSO | lag1 | KF | coeff=avg4 | EM=30 | P0=fixed,ENSO,30,False,avg4,Explosive,Unstable,Good,Extreme,REJECT,dynamic instability: rho=64083334130915091217547707323651761451118180042243007578112.00; dynamic amplification: max ||A^k||2=47979243623704461355065739184242148607427629763560951757769969755678242930850938792951735938753061734376599156687335033131010736848565730339674352426264298303925731711248301681992342257751495077123868728250147728031892220644913492000768.0; coefficient explosion: max |theta|=144976696881151790063524164063835112056419353902828811714560.0,6.408333413091509e+58,4.797924362370446e+235,4.797924362370446e+235,1.449766968811518e+59,5.914937622570244e+58,inf,inf,inf,,0.0,inf,4.0,2026Q2,2026Q3,2027Q2,True
PER,ENSO | lag1 | KF | coeff=avg8 | EM=30 | P0=fixed,ENSO,30,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=14676792131243306677079970444193213717799176218570404134912.00; dynamic amplification: max ||A^k||2=147906646861494793586041851269655901469787111554244426145022367529675774211912592536730478514569850162813670930044068663343422503726123250845282532799482233429352313489059176495154848530695205814439731014263846799466894066495277498368.0; coefficient explosion: max |theta|=144976696881151790063524164063835112056419353902828811714560.0,1.4676792131243307e+58,1.479066468614948e+233,1.479066468614948e+233,1.449766968811518e+59,5.914937622570244e+58,1.5354250087357224e+277,1.5354250087357224e+277,inf,,0.0,1.5354250087357224e+277,4.0,2026Q2,2026Q3,2027Q2,True
PER,ENSO | lag1 | KF | coeff=last | EM=30 | P0=fixed,ENSO,30,False,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=325519800006294054950364460186957555091070296717249862434816.00; dynamic amplification: max ||A^k||2=32065077314948481560880586607406273517510787442314745937306621920133338685722115660503201607538367611042575559370126556876263939376583189542183775193393077029934988514765173892084675314376520182859619441732832521502877978327180476711698432.0; coefficient explosion: max |theta|=558357966468333277074673197861086086524110406634468854988800.0,3.2551980000629405e+59,3.206507731494848e+238,3.206507731494848e+238,5.583579664683333e+59,5.914937622570244e+58,2.4647045098734326e+280,2.4647045098734326e+280,inf,,0.0,2.4647045098734326e+280,4.0,2026Q2,2026Q3,2027Q2,True
PER,HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,HeatDry,20,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=16223055228770449437096935424.00; dynamic amplification: max ||A^k||2=95172342063851541585466154039093330573759905079370654277537513486492904931314518177313494258912825934143725497168286388453466010931541102351895885779938121500131424468992.0; coefficient explosion: max |theta|=57270624848607733506159673344.0,1.622305522877045e+28,9.517234206385154e+169,9.517234206385154e+169,5.727062484860773e+28,1.2518162462013024e+27,2.1677909411629582e+213,2.1677909411629582e+213,inf,,0.0,2.1677909411629582e+213,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=update,HeatDry,20,True,avg4,Explosive,Unstable,Good,Extreme,REJECT,dynamic instability: rho=29181293924336799965428655804858523023824650240.00; dynamic amplification: max ||A^k||2=35353180057287048689451662666335164991421400324605702826291855401096891197180137734897293687676627738827889905593724029297248884432191602612140417534684870120089603638312070925029406410623220961030620265932365821776223248356727287099493358534031257764475322982472871382513218486272.0; coefficient explosion: max |theta|=1872867817252810304259447454771785492666880360448.0,2.91812939243368e+46,3.535318005728705e+280,3.535318005728705e+280,1.8728678172528103e+48,5.531343478873385e+47,inf,inf,inf,,0.0,inf,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,HeatDry,20,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=16283595991637750996927512576.00; dynamic amplification: max ||A^k||2=97901538967224082929900474995547325779925501664940589744983367551948704522940448039250420167573529107988712254796521273909405115940352797986215551780869286238394395918336.0; coefficient explosion: max |theta|=57270624848607733506159673344.0,1.628359599163775e+28,9.790153896722408e+169,9.790153896722408e+169,5.727062484860773e+28,1.2518162462013024e+27,1.2219790979341074e+213,1.2219790979341074e+213,inf,,0.0,1.2219790979341074e+213,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=update,HeatDry,20,True,avg8,Explosive,Unstable,Good,Extreme,REJECT,dynamic instability: rho=24337848172631838353721051108227875263112806400.00; dynamic amplification: max ||A^k||2=13159410563774562589863448299009672384923279463150797964472507734155868292289892769942632986760480751300331306158554303102688769355052634862509370445475603908598339476961586101321810766746074789677995119782026674919140726412949245005472279494297481290791389230975763051184698425344.0; coefficient explosion: max |theta|=1872867817252810304259447454771785492666880360448.0,2.433784817263184e+46,1.3159410563774563e+280,1.3159410563774563e+280,1.8728678172528103e+48,5.531343478873385e+47,inf,inf,inf,,0.0,inf,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDry | lag1 | KF | coeff=last | EM=20 | P0=fixed,HeatDry,20,False,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=13786027481197447978434953216.00; dynamic amplification: max ||A^k||2=38315512959076028023442766847331382660935789848838031569891280042774751552401260396073989718102201121275191460444246866859234574962643738860867911802670895130093453049856.0; coefficient explosion: max |theta|=57270624848607733506159673344.0,1.3786027481197448e+28,3.831551295907603e+169,3.831551295907603e+169,5.727062484860773e+28,1.2518162462013024e+27,1.5141990315611407e+213,1.5141990315611407e+213,inf,,0.0,1.5141990315611407e+213,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDry | lag1 | KF | coeff=last | EM=20 | P0=update,HeatDry,20,True,last,Explosive,Unstable,Good,Extreme,REJECT,dynamic instability: rho=64662296526082773873426902795053490555420934144.00; dynamic amplification: max ||A^k||2=2076403634939249146788656246941910172244471614477862523023757187528184924388672859777061778155514301103382548346794550641039860012304232929549603309817647636833403903985581626759253853478618286104479975775120638535815730285151328577561998356086679352872038873303992522458403593781248.0; coefficient explosion: max |theta|=1872867817252810304259447454771785492666880360448.0,6.466229652608277e+46,2.0764036349392491e+282,2.0764036349392491e+282,1.8728678172528103e+48,5.531343478873385e+47,inf,inf,inf,,0.0,inf,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDryF | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,HeatDryF,20,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=4607097175054268757966848.00; dynamic amplification: max ||A^k||2=63480756777897946365963144654645057677661398536767995008836753419313653571342718368974079842769358580687559716104032359433998560383924062264290705408.0; coefficient explosion: max |theta|=33891001177855758602076160.0,4.607097175054269e+24,6.348075677789795e+148,6.348075677789795e+148,3.389100117785576e+25,5.090320841387176e+24,6.398353432137527e+185,6.398353432137527e+185,inf,,0.0,6.398353432137527e+185,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDryF | lag1 | KF | coeff=avg4 | EM=20 | P0=update,HeatDryF,20,True,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=8635931204509126098944.00; dynamic amplification: max ||A^k||2=549116966722176090581368483596873601189740819484212597125874335281276672523659945842933093469019927970652387124445452182989232406528.0; coefficient explosion: max |theta|=8876895786448543809536.0,8.635931204509126e+21,5.491169667221761e+131,5.491169667221761e+131,8.876895786448544e+21,1.4316489636708719e+20,1.1760440401585547e+158,1.1760440401585547e+158,inf,,0.0,1.1760440401585547e+158,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDryF | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,HeatDryF,20,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=5661217148861475436101632.00; dynamic amplification: max ||A^k||2=208676619695730791761200122095393037346295905612138918082859848433892549410066381100573489725356909655728787630871785139428607057130113971145037316096.0; coefficient explosion: max |theta|=33891001177855758602076160.0,5.661217148861475e+24,2.086766196957308e+149,2.086766196957308e+149,3.389100117785576e+25,5.090320841387176e+24,1.605313544775329e+186,1.605313544775329e+186,inf,,0.0,1.605313544775329e+186,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDryF | lag1 | KF | coeff=avg8 | EM=20 | P0=update,HeatDryF,20,True,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=9029679887992013979648.00; dynamic amplification: max ||A^k||2=702382850016789805160221491926969082545116859992036998979521994289599089202200323629650047916152843719504393484627893925869021822976.0; coefficient explosion: max |theta|=8876895786448543809536.0,9.029679887992014e+21,7.023828500167898e+131,7.023828500167898e+131,8.876895786448544e+21,1.4316489636708719e+20,1.1955987371231115e+158,1.1955987371231115e+158,inf,,0.0,1.1955987371231115e+158,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDryF | lag1 | KF | coeff=last | EM=20 | P0=fixed,HeatDryF,20,False,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=7222019792442636506234880.00; dynamic amplification: max ||A^k||2=820031294649768942376616683279178810945198950241129336737439888639099911894945247130551435399446070452604315175469741436189457957884638579921094967296.0; coefficient explosion: max |theta|=33891001177855758602076160.0,7.222019792442637e+24,8.20031294649769e+149,8.20031294649769e+149,3.389100117785576e+25,5.090320841387176e+24,6.505813523717282e+186,6.505813523717282e+186,inf,,0.0,6.505813523717282e+186,6.0,2026Q2,2026Q3,2027Q4,True
PER,HeatDryF | lag1 | KF | coeff=last | EM=20 | P0=update,HeatDryF,20,True,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=45134502621871222030336.00; dynamic amplification: max ||A^k||2=8987829652015463316790767176196664502727841623777006451992911425781700486765418684018375880416250941657152671174569812987495194392788992.0; coefficient explosion: max |theta|=25667224315684674600960.0,4.513450262187122e+22,8.987829652015463e+135,8.987829652015463e+135,2.5667224315684675e+22,1.4316489636708719e+20,4.591019153302502e+161,4.591019153302502e+161,inf,,0.0,4.591019153302502e+161,6.0,2026Q2,2026Q3,2027Q4,True
PER,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,OIL_YoY+HeatDry,20,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=6192207521591815200829235833964946564055040.00; dynamic amplification: max ||A^k||2=630910950098403058591056728324844945960254606982402161548535198866760881346179696848221640682274955581097636873329749188370526892752363296613710790935736116994926555914453794311348656834199866127811961042453341682136769208812285328580176472390405032717058048.0; coefficient explosion: max |theta|=61405236005377281298048719543251587592880128.0,6.192207521591815e+42,6.309109500984031e+257,6.309109500984031e+257,6.140523600537728e+43,2.392055152092972e+43,1.8464920628274375e+298,1.8464920628274375e+298,inf,,0.0,1.8464920628274375e+298,6.0,2026Q2,2026Q3,2027Q4,True
PER,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=update,OIL_YoY+HeatDry,20,True,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=180863253671338039778019062260835549184.00; dynamic amplification: max ||A^k||2=43148134922719751853975404834463299229287470134324036979286698609902953956290433865472112736838323346236923569842987766094350807665722560206024177768624022805943689155485982165447785223011828782422560147886831817811666272667041792.0; coefficient explosion: max |theta|=189363655792899860038913519732830240768.0,1.8086325367133804e+38,4.314813492271975e+229,4.314813492271975e+229,1.8936365579289986e+38,9.730663273286955e+37,3.3700148299614957e+295,3.3700148299614957e+295,inf,,0.0,3.3700148299614957e+295,6.0,2026Q2,2026Q3,2027Q4,True
PER,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,OIL_YoY+HeatDry,20,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=3147016237854760782517728535525502027300864.00; dynamic amplification: max ||A^k||2=10871608255950895400962163247814038636534204216452711367531862986108904191451545268048711430965588482515157619166970415873921574757773135711965650921005596848946357463065323338526844079749398055309685613084348854145482540321665266508511853108089470857510912.0; coefficient explosion: max |theta|=61405236005377281298048719543251587592880128.0,3.147016237854761e+42,1.0871608255950895e+256,1.0871608255950895e+256,6.140523600537728e+43,2.392055152092972e+43,3.1818358983978537e+296,3.1818358983978537e+296,inf,,0.0,3.1818358983978537e+296,6.0,2026Q2,2026Q3,2027Q4,True
PER,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=update,OIL_YoY+HeatDry,20,True,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=207676852586931254246124800589957169152.00; dynamic amplification: max ||A^k||2=102314445251081772668622825268714290002771340243939811596591957053662898668623779081337948294063276406231000830088083637024962156100491213837662287198986720499026909023903648727422669686444966966168854323157968052534553254192742400.0; coefficient explosion: max |theta|=189363655792899860038913519732830240768.0,2.0767685258693125e+38,1.0231444525108177e+230,1.0231444525108177e+230,1.8936365579289986e+38,9.730663273286955e+37,6.489156374604794e+295,6.489156374604794e+295,inf,,0.0,6.489156374604794e+295,6.0,2026Q2,2026Q3,2027Q4,True
PER,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=20 | P0=fixed,OIL_YoY+HeatDry,20,False,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=401334573738249493227241472.00; dynamic amplification: max ||A^k||2=28000922476795443128007433426762148419506063034740527652314560067067520435335196907831160134705307468406696998014850983392690079472411732162108838358519354753024.0; coefficient explosion: max |theta|=61405236005377281298048719543251587592880128.0,4.013345737382495e+26,2.8000922476795443e+160,2.8000922476795443e+160,6.140523600537728e+43,2.392055152092972e+43,9.676138758046466e+199,9.676138758046466e+199,inf,,0.0,9.676138758046466e+199,6.0,2026Q2,2026Q3,2027Q4,True
PER,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=20 | P0=update,OIL_YoY+HeatDry,20,True,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=559445227799164804955948743309393920000.00; dynamic amplification: max ||A^k||2=59252459356884854886252157308132405633270075393413587042396497605889820083423421921838407073089540356290340707826013498173954349559619908947006237633214920945082358557059929016188883918059999920738719665645256880333270003042641510400.0; coefficient explosion: max |theta|=705041607851831643174564667362518237184.0,5.594452277991648e+38,5.925245935688485e+232,5.925245935688485e+232,7.050416078518316e+38,9.730663273286955e+37,4.8391926218298656e+296,4.8391926218298656e+296,inf,,0.0,4.8391926218298656e+296,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,OIL_YoY+HeatDry,10,False,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7162986640622774,0.8041628083838607,0.24290307348489368,0.6915184881558745,0.2406913632489931,6.5534939277172555,1.6104570133686984,0.9643549007286865,3.5515010263226956,2.613250995207453,6.586476205376989,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,OIL_YoY+HeatDry,10,False,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.6907878157517763,0.8273016821239313,0.2316743238255466,0.6915184881558745,0.2406913632489931,6.624874826505789,1.5861103316896648,0.9962176189404772,3.7085870459212846,2.538522277908232,6.656361728721084,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=update,OIL_YoY+HeatDry,10,True,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7242394173086776,0.8044674318758294,0.2436187581510258,0.6934659946536554,0.05720148877244069,6.55307642479743,1.518474518177627,0.936243653296811,3.634621322339509,2.5467458601539428,6.5853427157578395,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=20 | P0=update,OIL_YoY+HeatDry,20,True,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7242394173086776,0.8044674318758294,0.2436187581510258,0.6934659946536554,0.05720148877244069,6.55307642479743,1.518474518177627,0.936243653296811,3.634621322339509,2.5467458601539428,6.5853427157578395,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=30 | P0=update,OIL_YoY+HeatDry,30,True,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7242394173086776,0.8044674318758294,0.2436187581510258,0.6934659946536554,0.05720148877244069,6.55307642479743,1.518474518177627,0.936243653296811,3.634621322339509,2.5467458601539428,6.5853427157578395,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=50 | P0=update,OIL_YoY+HeatDry,50,True,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7242394173086776,0.8044674318758294,0.2436187581510258,0.6934659946536554,0.05720148877244069,6.55307642479743,1.518474518177627,0.936243653296811,3.634621322339509,2.5467458601539428,6.5853427157578395,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,OIL_YoY+HeatDry,10,False,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.6794992791692914,0.815154144800536,0.23505087641277164,0.6915184881558745,0.2406913632489931,6.592873212833354,1.674632043004892,0.9898028314245186,3.712624487556408,2.7063857934895905,6.62327108948222,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=update,OIL_YoY+HeatDry,10,True,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7090810967008913,0.8006299605816083,0.23464340306522444,0.6934659946536554,0.05720148877244069,6.628076208970695,1.5546320765679131,0.9511042508572887,3.777999578053492,2.6088358172279804,6.659157606900709,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=update,OIL_YoY+HeatDry,20,True,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7090810967008913,0.8006299605816083,0.23464340306522444,0.6934659946536554,0.05720148877244069,6.628076208970695,1.5546320765679131,0.9511042508572887,3.777999578053492,2.6088358172279804,6.659157606900709,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=30 | P0=update,OIL_YoY+HeatDry,30,True,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7090810967008913,0.8006299605816083,0.23464340306522444,0.6934659946536554,0.05720148877244069,6.628076208970695,1.5546320765679131,0.9511042508572887,3.777999578053492,2.6088358172279804,6.659157606900709,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=50 | P0=update,OIL_YoY+HeatDry,50,True,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7090810967008913,0.8006299605816083,0.23464340306522444,0.6934659946536554,0.05720148877244069,6.628076208970695,1.5546320765679131,0.9511042508572887,3.777999578053492,2.6088358172279804,6.659157606900709,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=update,OIL_YoY+HeatDry,10,True,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7039711432185021,0.8003694844801507,0.2447308189876712,0.6934659946536554,0.05720148877244069,6.592929802828946,1.5934464845942795,0.9587864787891478,3.790441653326749,2.669036376088344,6.622933415088393,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=update,OIL_YoY+HeatDry,20,True,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7039711432185021,0.8003694844801507,0.2447308189876712,0.6934659946536554,0.05720148877244069,6.592929802828946,1.5934464845942795,0.9587864787891478,3.790441653326749,2.669036376088344,6.622933415088393,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=30 | P0=update,OIL_YoY+HeatDry,30,True,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7039711432185021,0.8003694844801507,0.2447308189876712,0.6934659946536554,0.05720148877244069,6.592929802828946,1.5934464845942795,0.9587864787891478,3.790441653326749,2.669036376088344,6.622933415088393,6.0,2026Q2,2026Q3,2027Q4,True
PHL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=50 | P0=update,OIL_YoY+HeatDry,50,True,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7039711432185021,0.8003694844801507,0.2447308189876712,0.6934659946536554,0.05720148877244069,6.592929802828946,1.5934464845942795,0.9587864787891478,3.790441653326749,2.669036376088344,6.622933415088393,6.0,2026Q2,2026Q3,2027Q4,True
PHL,ENSO+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=update,ENSO+HeatDry,10,True,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7695499323672547,0.9701012346961464,0.7051330307224454,0.7418060581674433,0.12726041852606657,5.616086467366831,1.6287005022272862,1.254722189585705,3.8042160497262465,2.720286992992564,6.239841845225351,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,ENSO+HeatDry,10,False,last,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7739598066547179,0.9727221937349383,0.7155291602563619,0.751324661606993,0.09383943873552064,5.613938408213256,1.6144312662280091,1.2654134614533694,3.96351794110541,2.685001010832295,6.240919739879677,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,ENSO+HeatDry,10,False,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7716020317035172,0.9720224571425752,0.7029636389113696,0.751324661606993,0.09383943873552064,5.617384038078332,1.725037918339475,1.2368489025875955,3.9117880738327417,2.910273344952716,6.238242933515224,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=update,ENSO+HeatDry,10,True,avg4,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7744986273037542,0.9742246898988494,0.6947505242039903,0.7129131597604981,0.12726041852606657,5.843943057612198,1.6155096800234734,1.213185496807176,3.8800460472053184,2.918791976807502,6.3471965683741,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=update,ENSO+HeatDryF,10,True,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.6921567439300363,0.9430375409594208,0.365514738845251,0.7595419587394988,0.4356442754031831,7.102852508128951,0.9779536459726135,7.646166173114706,3.2247128418460305,2.195026539946446,7.105014735164399,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,ENSO+HeatDryF,10,False,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.6943110857140059,0.9465704610382737,0.3683856246679985,0.7607594512567655,0.43605992528486753,7.090265323891231,0.9730358139000286,7.621770895979088,3.2154917387933772,2.172542500102794,7.092212126610702,4.0,2026Q2,2026Q3,2027Q2,True
PHL,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,ENSO+HeatDry,10,False,avg8,Good,Good,Good,Acceptable,KEEP,stable/coherent by coarse thresholds,0.7637286509975112,0.9907435665131499,0.7330406710092027,0.751324661606993,0.09383943873552064,5.464421761674377,1.8612944515577818,1.2341851203008773,3.8902054313034817,3.10565527028976,6.172157088359407,4.0,2026Q2,2026Q3,2027Q2,True
