country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter
LKA,,,9.792084099,-11.86328827,,2002-01-01
LKA,,,7.080469029,-13.77929105,,2002-04-01
LKA,,,6.736090694,6.570748999569331,,2002-07-01
LKA,,,4.6869052518967225,10.021601168822247,,2002-10-01
LKA,,,3.1962287901321274,21.277052228745184,,2003-01-01
LKA,,,1.0798913352060069,15.97538255485742,,2003-04-01
LKA,,,0.341866404,6.311513575760808,,2003-07-01
LKA,,,-0.964669366,7.045483287,,2003-10-01
LKA,,,1.151332346663536,4.825279134143323,,2004-01-01
LKA,,,2.133812415473213,3.948418446880586,,2004-04-01
LKA,,,6.8827536996201255,9.998061927882553,,2004-07-01
LKA,,,9.273813983370973,21.897505798499537,,2004-10-01
LKA,,,1.555770364049347,14.38005180569326,,2005-01-01
LKA,,,0.6504685472031646,14.359532487118166,,2005-04-01
LKA,,,-2.26957095,9.037271767855517,,2005-07-01
LKA,,,-2.502855645,7.345526618997367,,2005-10-01
LKA,,,2.8568198849301396,11.431060612291798,,2006-01-01
LKA,,,2.982047039166136,17.96975107321057,,2006-04-01
LKA,,,2.574632280048683,5.467339818968031,,2006-07-01
LKA,,,5.155892689650243,-3.400523314,,2006-10-01
LKA,,,6.351382418755458,3.4034730885686093,,2007-01-01
LKA,,,7.360844720437232,26.49070286846871,,2007-04-01
LKA,,,8.656139410401998,31.947984873851667,,2007-07-01
LKA,,,3.561964039761034,48.995133879352814,,2007-10-01
LKA,,,-0.810465548,10.940860585648249,,2008-01-01
LKA,,,-2.356733916,10.514327687500844,,2008-04-01
LKA,,,-4.108464263,10.232871277682865,,2008-07-01
LKA,,,-0.95335662,1.962373837011211,,2008-10-01
LKA,,,5.577483924256765,-9.756537459,,2009-01-01
LKA,,,7.970901792,-20.9209611,,2009-04-01
LKA,,,6.589297403110073,-12.45117084,,2009-07-01
LKA,,,4.306702424,-2.576213011,,2009-10-01
LKA,,,0.3363214794575464,26.603148553308277,,2010-01-01
LKA,,,-2.277440461,7.982311731202363,,2010-04-01
LKA,,,-1.909883435,23.75209485060033,,2010-07-01
LKA,,,-2.671293348,20.96343249241228,,2010-10-01
LKA,21.24779075842693,7.073344410159043,-3.162430393,20.062724215327354,,2011-01-01
LKA,12.03659525051066,8.005718370264473,-3.382343855,34.54908047093499,,2011-04-01
LKA,15.344760543038303,6.937911571025462,-2.528603764,7.611952857129078,,2011-07-01
LKA,3.828577798002208,4.919908466819218,0.2829255869628122,7.569359063992942,,2011-10-01
LKA,24.049764099924364,3.968078031478582,7.352307689276061,-6.266093517,,2012-01-01
LKA,21.617679207317583,7.456430619898534,18.31247947601742,-12.57099387,,2012-04-01
LKA,17.49487238758569,9.500769738,20.42491615518822,-12.77066294,,2012-07-01
LKA,20.96068674080902,9.203925845147234,15.612566509785909,-8.98378283,,2012-10-01
LKA,12.40992842539843,9.068884036730212,6.651966254852404,-4.133395309,,2013-01-01
LKA,11.422502119317013,6.834486052787179,-2.546297749,10.632633078472352,,2013-04-01
LKA,10.998514505107805,6.193507722,-0.357300344,10.79132464,,2013-07-01
LKA,4.946702542154435,5.667696487442678,1.3445509810131595,26.604917641171543,,2013-10-01
LKA,4.0519643671534045,2.997002997002982,3.1002952023596597,10.174698959572815,,2014-01-01
LKA,6.478604537,3.175122749590837,2.9518563354157257,6.004833027628376,,2014-04-01
LKA,8.104910722,3.028350515463931,-1.168170964,-1.012333894,,2014-07-01
LKA,13.344936985262487,3.509336767546696,-0.114042679,-15.04456083,,2014-10-01
LKA,13.26483203279427,6.466214031684485,1.278854625233672,-6.705527798,12.82478347768153,2015-01-01
LKA,9.302905101344528,2.823604060913702,2.2807393751379523,-6.59910518,4.165331624479325,2015-04-01
LKA,12.220738386242068,1.844903064415269,4.033018066553562,-12.90945851,1.340816962893675,2015-07-01
LKA,11.709670875524704,4.012441679626693,8.612459030612541,-15.70719543,3.127846948071661,2015-10-01
LKA,12.42683313288966,1.062860613422414,8.723776155,4.42729397,-1.53528196,2016-01-01
LKA,10.489449696754338,5.337858685590868,8.629587099483672,-2.663927052,5.782836050446031,2016-04-01
LKA,9.721253042114908,5.004605465151974,7.466421813,6.986410829081691,5.261538461538479,2016-07-01
LKA,10.499437087807165,4.455741627,4.024149585242753,3.4713361606030446,2.974087161366284,2016-10-01
LKA,12.038745621423708,7.782451923076896,4.749897951779158,1.8312338734599145,9.295352324,2017-01-01
LKA,10.903156929770642,7.264206209724661,5.080269790948666,11.366508111292273,10.26461180575743,2017-04-01
LKA,14.392408989387162,7.602339181286513,5.257301103894196,14.29343545427546,11.34171294942993,2017-07-01
