country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD_OLD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star,country_add,dates,PRITHVI_MOISTURE_STD
COL,,8.857939455225358,11.831770137014107,-2.812563382,8.853018228633896,10/1/00,2000,9.226074154022795,19.36251195206254,2.9055943095086967,7.6,21.655011882152778,-0.803333333,-0.367941401,-0.168719917,0.025042088,0.000631313,,,5.637557521191116,9.423084910757002,COL,1-Oct-00,-3.79E-07
COL,,8.112382831,16.00456910775476,1.314084145379768,7.902282526147104,1/1/01,2001,7.96719676,10.35379752947837,2.1975051856706784,9.5,6.119343305575531,-0.613333333,0.24376619,-1.575586567,0.2292718855218855,0.035248316,,,11.497494961296384,11.973531654115584,COL,1-Jan-01,-1.29E-06
COL,,7.922254706692211,13.193393080551653,-2.506371078,8.674779771,4/1/01,2001,7.96719676,10.35379752947837,0.9962983270431104,8.6,2.2584247938725266,-0.34,-0.385300836,0.6324593734486277,0.015151515,0.00368266,,,12.356242621253479,4.894055055595809,COL,1-Apr-01,-3.42E-06
COL,,8.026383790628431,5.469426192537008,-7.997873215,11.27009971251974,7/1/01,2001,7.96719676,10.35379752947837,0.4892362925611015,8,-12.90081349,-0.096666667,-0.699104922,0.2560122519393726,0.062710438,0.016203704,,,10.91298686156486,5.884636544159384,COL,1-Jul-01,-7.58E-06
COL,,7.807765713031597,6.747801737070058,-17.53669889,11.52991587618174,10/1/01,2001,7.96719676,10.35379752947837,0.1673182937314887,7.5,-27.77668744,-0.306666667,0.2551614578041513,-0.068887829,0.040614478,0.02020202,,,8.767875570650354,0.4870495918591411,COL,1-Oct-01,-6.78E-06
COL,,6.651319306598383,1.1885682181087098,-13.94744961,9.063425246651628,1/1/02,2002,6.352717771296744,8.871730050300847,1.3372586567694578,9,-19.22828233,-0.06,1.244010310137916,-1.619633554,0.2279040404040404,0.1309974747474747,,,7.932760102900955,-6.42885783,COL,1-Jan-02,-8.69E-06
COL,,5.915178952682603,-0.546039173,-15.41478205,8.430028068344285,4/1/02,2002,6.352717771296744,8.871730050300847,1.3253787532159889,8.9,-7.631648184,0.35,-0.174845349,0.9293342596440236,0.006102694,0.004313973,,,3.245491857694872,2.710472349277758,COL,1-Apr-02,-8.56E-06
COL,,6.032783354808792,14.213288910785504,-6.981411071,9.467903632,7/1/02,2002,6.352717771296744,8.871730050300847,2.1465169830615416,9.7,5.328808119556538,0.9,-0.323273994,0.2484523933916394,0.07081229,0.022306397,,,4.840395316775095,8.723750513104523,COL,1-Jul-02,-9.71E-06
COL,,6.811589471097197,20.631102245309172,16.290269711689163,12.05412793265172,10/1/02,2002,6.352717771296744,8.871730050300847,1.992524822195474,9.2,27.557985800658713,1.3633333333333333,0.2517158510840105,-0.307601438,0.062184343,0.002209596,,,4.4727785134815985,13.669846219921965,COL,1-Oct-02,-1.19E-05
COL,,7.408322402755202,28.92873893737424,15.928192963389789,10.79368295572006,1/1/03,2003,7.135289518920566,15.831846645266229,1.6792570124718242,11.2,38.21470669061344,0.5333333333333333,1.847714649932519,-1.947247327,0.2596801346801347,0.2445286195286195,,,3.5978900785738883,24.325588609948426,COL,1-Jan-03,-1.42E-05
COL,,7.591725090127051,24.142498846863504,14.302138362169092,10.13801211435772,4/1/03,2003,7.135289518920566,15.831846645266229,1.9550651524723903,9.2,11.551535814290226,-0.346666667,-0.133646349,1.326260885713194,0.006944444,0.009048822,,,2.7559781503837124,18.061694169851403,COL,1-Apr-03,-1.21E-05
COL,,7.140483865614218,8.361869510712605,11.804899286608991,7.177877384908204,7/1/03,2003,7.135289518920566,15.831846645266229,3.2311353875128956,10.1,9.217704089233813,0.2466666666666666,-0.735533675,0.3107003206084034,0.04503367,0.008101852,,,1.4810388323355341,13.061042288989361,COL,1-Jul-03,-1.04E-05
COL,,6.400626717185794,1.894279286114564,1.6715589995765834,4.401228001948217,10/1/03,2003,7.135289518920566,15.831846645266229,4.300440651057458,10.1,11.88427438779005,0.3933333333333333,0.050802553,0.1577621591817278,0.016203704,0.003787879,,,-0.060060256,17.847928150359436,COL,1-Oct-03,-8.20E-06
COL,,6.226316501980628,-7.774253247,11.376340747090088,6.147566799544717,1/1/04,2004,5.906359119157897,-8.672727379,4.341952085996703,10.6,7.291476235272154,0.2066666666666666,1.5826943705768637,-1.947865137,0.2824074074074074,0.2123316498316498,,,1.623826783,20.526142165386556,COL,1-Jan-04,-7.56E-06
