quarter,GDP_YoY,CPI_YoY,CPIF_YoY,FX_YoY,EX_YoY,country,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star
1997-01-01,,,,7.302826194362622,53.66578353792803,DZA,1997,,5.4235358108273175,4.314068944306992,10.2,2.5045976004904213,-0.3833333333333333,,,,,,,,
1997-04-01,,,,4.804452424662942,26.426321453724544,DZA,1997,,5.4235358108273175,4.31127171595187,10.1,-4.801525394349104,0.63,,,,,,,,
1997-07-01,,,,6.208219069074583,18.382317177660703,DZA,1997,,5.4235358108273175,4.674702492340366,8.7,-5.427302029793523,1.86,,,,,,,,
1997-10-01,,,,3.3786455552091255,2.837052458328015,DZA,1997,,5.4235358108273175,4.483552816031211,8.6,-11.528261229902192,2.3533333333333335,,,,,,,,
1998-01-01,,,,3.187312763006056,-26.63079001855577,DZA,1998,,1.8000987001396407,4.855526883310857,7.3,-20.35027765912004,1.9166666666666667,,,,,,,,
1998-04-01,,,,2.304045186128878,-23.35939471931181,DZA,1998,,1.8000987001396407,4.09279008633523,7.0,-18.262927895120185,0.32,,,,,,,,
1998-07-01,,,,-0.0764566351247664,-28.97492617290559,DZA,1998,,1.8000987001396407,4.103452727565782,7.9,-22.54974207811349,-1.1766666666666667,,,,,,,,
1998-10-01,,,,1.7854934865483951,-29.04214645041313,DZA,1998,,1.8000987001396407,4.883126568525764,9.2,-24.646370023419205,-1.5366666666666664,,,,,,,,
1999-01-01,,,,7.288019945482049,-10.2885473765183,DZA,1999,,13.347634108047595,4.816336792733988,9.0,-16.143326698122916,-1.32,,,,,,,,
1999-04-01,,,,14.898088754886318,15.478235187456546,DZA,1999,,13.347634108047595,4.721885912228041,7.9,-3.1192603229338256,-1.15,,,,,,,,
1999-07-01,,,,15.346993585679902,44.03560740720312,DZA,1999,,13.347634108047595,4.791118246732284,7.7,18.299252699131777,-1.16,,,,,,,,
1999-10-01,,,,15.857434146142111,67.70487242688279,DZA,1999,,13.347634108047595,4.8235742707329665,6.8,34.541249578555444,-1.5166666666666666,,,,,,,,
2000-01-01,,,,12.101102684717468,102.9089275129396,DZA,2000,,13.025918601562847,4.224744861233032,8.8,49.19810018035218,-1.4333333333333331,,,,,,,,
2000-04-01,,,,11.37681550859515,77.60576820695606,DZA,2000,,13.025918601562847,5.2444568111355006,9.2,35.45952884948787,-0.84,,,,,,,,
2000-07-01,,,,13.061641575684146,67.66516262727247,DZA,2000,,13.025918601562847,3.973172352551902,8.9,28.325668739012233,-0.56,,,,,,,,
2000-10-01,,,,15.564114637254622,52.78463969446718,DZA,2000,,13.025918601562847,2.9055943095086967,7.6,21.655011882152778,-0.8033333333333333,,,,,,,,
2001-01-01,,,,6.61261159718407,3.830814581409081,DZA,2001,,2.7101216761269002,2.1975051856706784,9.5,6.119343305575531,-0.6133333333333333,,,,,,,,
2001-04-01,,,,4.515354943318628,-6.1387117852468425,DZA,2001,,2.7101216761269002,0.9962983270431104,8.6,2.2584247938725266,-0.34,,,,,,,,
2001-07-01,,,,1.3892512591246575,-25.066361556248207,DZA,2001,,2.7101216761269002,0.4892362925611015,8.0,-12.900813487959727,-0.0966666666666666,,,,,,,,
2001-10-01,,,,-1.6767310951197545,-33.982203338245554,DZA,2001,,2.7101216761269002,0.1673182937314887,7.5,-27.776687442238146,-0.3066666666666666,,,,,,,,
2002-01-01,-0.5642882656392345,,,4.187148393053564,-21.16083530154399,DZA,2002,,3.203107019333845,1.3372586567694578,9.0,-19.228282330712652,-0.06,,,,,,,,
2002-04-01,3.735460270366664,,,2.2918520842730494,-6.789176966607813,DZA,2002,,3.203107019333845,1.3253787532159889,8.9,-7.631648183855344,0.35,,,,,,,,
2002-07-01,8.464582280243338,,,3.0320019108696306,6.178238742686659,DZA,2002,,3.203107019333845,2.1465169830615416,9.7,5.328808119556538,0.9,,,,,,,,
2002-10-01,16.57312340826438,,,3.301425689139137,43.79676195635591,DZA,2002,,3.203107019333845,1.992524822195474,9.2,27.557985800658713,1.3633333333333333,,,,,,,,
2003-01-01,19.62001740386103,,,1.0419141827677114,56.31844666311101,DZA,2003,,-2.859210318446201,1.6792570124718242,11.2,38.21470669061344,0.5333333333333333,,,,,,,,
2003-04-01,13.299465725704865,,,-0.7689692041901397,30.944899744697317,DZA,2003,,-2.859210318446201,1.9550651524723903,9.2,11.551535814290226,-0.3466666666666667,,,,,,,,
2003-07-01,15.293012013138927,,,-2.715950753717322,29.74057573255269,DZA,2003,,-2.859210318446201,3.2311353875128956,10.1,9.217704089233813,0.2466666666666666,,,,,,,,
2003-10-01,16.065696235434167,,,-8.993835498645053,10.88479555112325,DZA,2003,,-2.859210318446201,4.300440651057458,10.1,11.88427438779005,0.3933333333333333,,,,,,,,
2004-01-01,12.652071244523722,,,-10.225754443137514,7.502316629764527,DZA,2004,,-6.7367591393751365,4.341952085996703,10.6,7.291476235272154,0.2066666666666666,,,,,,,,
2004-04-01,17.086400480412543,,,-10.041476859737395,15.656319653682328,DZA,2004,,-6.7367591393751365,4.227491217016888,11.6,27.685256518484948,0.0866666666666666,,,,,,,,
2004-07-01,23.26930605461275,,,-6.993814440059376,39.38696033052598,DZA,2004,,-6.7367591393751365,3.494860356231766,9.8,32.35478309915221,0.6866666666666666,,,,,,,,
2004-10-01,13.183989043372367,,,0.314009185433739,44.25627535218821,DZA,2004,,-6.7367591393751365,3.3511049439547858,8.8,31.053646965737357,0.71,,,,,,,,
2005-01-01,18.160640943871908,,,1.5530664439299846,47.89850074197053,DZA,2005,,1.6908500757408795,3.9088432572524257,11.2,27.803823451347597,0.49,,,,,,,,
2005-04-01,16.501925419792162,,,2.7126878371510843,62.518860283600674,DZA,2005,,1.6908500757408795,3.6177355801611855,11.1,26.3826656115995,0.1999999999999999,,,,,,,,
2005-07-01,15.5174472737718,,,1.452213320012263,52.26817994155433,DZA,2005,,1.6908500757408795,3.448598847170792,10.9,35.94034879806256,-0.1066666666666666,,,,,,,,
2005-10-01,23.494763820403143,,,1.045432701870186,38.4620605843196,DZA,2005,,1.6908500757408795,2.9727366937913,12.4,28.711054330706578,-0.5233333333333333,,,,,,,,
2006-01-01,15.3705039249598,0.2224463162890022,-1.146940491202756,1.120136151275508,29.795955572549037,DZA,2006,2.3209037996553357,-0.8524935636730679,3.2131067957182013,12.4,23.641538919123395,-0.7633333333333333,,,,,,,,
2006-04-01,19.32153365612763,1.732540861812748,3.280233477229828,-0.7436704264019212,24.665220328751268,DZA,2006,2.3209037996553357,-0.8524935636730679,2.9729038556202125,13.6,27.499610987102383,-0.1366666666666667,,,,,,,,
2006-07-01,14.908929374261405,3.13755095878007,6.743331736144418,-1.0914776260486536,17.922632972045704,DZA,2006,2.3209037996553357,-0.8524935636730679,2.325277937424497,12.2,11.562439623731912,0.3066666666666666,,,,,,,,
2006-10-01,6.9641869764109465,4.191077061739522,8.312627771662214,-2.694962353517205,4.363244868768379,DZA,2006,2.3209037996553357,-0.8524935636730679,2.6345603763438197,12.5,4.604321112461052,0.9433333333333334,,,,,,,,
2007-01-01,6.540036532238402,2.914977360835695,4.543797837443748,-2.9082344525449444,-1.3283366002953434,DZA,2007,3.673388331097407,-4.628774828502507,1.5767249700146868,13.6,2.2667277924449447,0.2166666666666666,,,,,,,,
2007-04-01,7.192200357263423,2.068179826483218,2.204691961263386,-3.376323796344016,1.190908589776685,DZA,2007,3.673388331097407,-4.628774828502507,1.9343747200181172,14.9,5.455092493779046,-0.3799999999999999,,,,,,,,
2007-07-01,9.071915187332792,4.860338466943812,9.552310270529084,-5.922437016700933,8.456568635921457,DZA,2007,3.673388331097407,-4.628774828502507,2.3680360773066234,14.2,10.056291653848405,-0.8066666666666666,,,,,,,,
2007-10-01,18.849546115332316,4.850057670126903,9.088797258842035,-6.308104048420137,21.08492504088606,DZA,2007,3.673388331097407,-4.628774828502507,2.133364682457861,13.9,34.969001645925665,-1.5033333333333332,,,,,,,,
2008-01-01,22.299928054417208,5.069588221762164,9.535153980244049,-6.834557766521665,49.21425513583743,DZA,2008,4.865695420651137,-6.746021057956925,1.3924712055185309,11.6,50.68575894212479,-1.5199999999999998,,,,,,,,
2008-04-01,26.144727940381763,5.698176926819524,10.327746097575,-9.671750327293594,57.6560668879192,DZA,2008,4.865695420651137,-6.746021057956925,1.3760107660276244,11.0,62.46656845324476,-0.8366666666666666,,,,,,,,
2008-07-01,25.30959231626384,3.9565533031775,4.728474650349649,-10.396324764879283,40.3693356964403,DZA,2008,4.865695420651137,-6.746021057956925,0.2659672721286865,9.5,46.95581518983889,-0.2266666666666666,,,,,,,,
2008-10-01,-0.0990719945920259,4.738463230845359,5.741588586030663,-0.0814513731331567,-5.012193845042601,DZA,2008,4.865695420651137,-6.746021057956925,-2.5411536884212604,7.1,-24.881595111108535,-0.5566666666666666,,,,,,,,
2009-01-01,-5.784157880246621,5.747283724239852,7.816561455625751,8.658991373323532,-42.216916267625734,DZA,2009,5.7341821268588955,12.65520717775101,-3.234227293078318,6.4,-43.236269700199024,-0.79,,,,,,,,
2009-04-01,-12.869152475780975,4.760099642586374,5.518429570846848,14.710451840483252,-53.370060849455115,DZA,2009,5.7341821268588955,12.65520717775101,-3.9788374053187248,8.2,-46.74220026806793,0.0066666666666666,,,,,,,,
