country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star
ALB,3.388714940659576,,-17.064928945925107,19.776842017134587,18.22700762875819,16.77129861291715,,2003-10-01,2003,,-13.075657102072547,4.300440651,10.1,14.42415388,11.528048,0.32,,,,,,,-4.322674756387548,
ALB,4.042797662143949,,-18.84448758557271,23.382050951672117,18.98069651335852,15.861434375146844,,2004-01-01,2004,,-15.57329734196859,4.341950658,10.6,10.13545149,14.00603967,0.14,,,,,,,-3.24862014041637,
ALB,4.600849553941266,,-14.491098348498754,46.63077896472927,16.084644388522705,7.74971021056956,,2004-04-01,2004,,-15.57329734196859,4.227489803,11.6,23.93087473,17.75503274,0.25,,,,,,,-0.33739224523487843,
ALB,4.882581695316612,,-15.119427880857028,39.39195662768533,26.846636159937255,22.477175582095143,,2004-07-01,2004,,-15.57329734196859,3.494861691,9.8,25.50187582,8.27956249,0.82,,,,,,,-2.722023710238865,
ALB,7.043368383928095,,-13.838175552945865,31.59497879478199,32.23855423500375,32.85177979809208,,2004-10-01,2004,,-15.57329734196859,3.351104944,8.8,23.15892364,0.899442946,0.73,,,,,,,-4.328121014878662,
ALB,5.427775434663551,,-8.708667970171291,13.55694497348261,19.49528175602051,22.132233611037,,2005-01-01,2005,,-2.6642891234384596,3.908844569,11.2,20.74918861,4.660330368,0.43,,,,,,,-4.380659483031956,
ALB,6.514813814300946,,-5.904873438898872,20.44225853768713,26.757225714547552,29.34222209332187,,2005-04-01,2005,,-2.6642891234384596,3.61773558,11.1,19.94672758,-2.157342181,0.2,,,,,,,-4.804672680817264,
ALB,5.791585726103143,,-1.5719055060330225,-2.246620660383858,8.598112641675893,12.15248124625472,,2005-07-01,2005,,-2.6642891234384596,3.448598803,10.9,28.07696234,2.624695355,-0.12,,,,,,,-2.9352772343051208,
ALB,3.8159367731618543,,5.528290421349347,-10.153420567416749,2.4738495135872896,6.184651684708453,,2005-10-01,2005,,-2.6642891234384596,2.972736694,12.4,24.22212415,0.187706396,-0.5,,,,,,,2.327784622001166,
ALB,6.426855293367195,,5.736973757022779,14.271907228404835,10.438188926669987,8.969460849948963,,2006-01-01,2006,,-1.6602523390129547,3.213106755,12.4,19.93042978,-2.125818509,-0.88,,,,,,,3.280806429967064,
ALB,4.682637036715498,,-1.1886751924205186,-0.3039560196724578,6.558902643316866,9.521055879179151,,2006-04-01,2006,,-1.6602523390129547,2.972905112,13.6,25.23111937,8.899529639,-0.14,,,,,,,0.7629158907214566,
ALB,5.467798175111405,,-4.145490733647527,28.75515401149926,19.46669381016772,16.7111516018402,,2006-07-01,2006,,-1.6602523390129547,2.325276662,12.2,15.21346552,11.80151354,0.31,,,,,,,-0.4357002255381436,
ALB,6.676497943934523,,-7.043817187006551,34.48837339810949,24.947056491770248,22.508122857702585,,2006-10-01,2006,,-1.6602523390129547,2.634560376,12.5,8.08590213,13.94944926,0.94,,,,,,,-2.9605454099687085,
ALB,5.409311097954483,,-6.364438675763207,18.43161043837882,35.44942175901278,42.1174306477016,,2007-01-01,2007,,-7.860707149053067,1.576723728,13.6,8.285639729,13.74634838,0.16,,,,,,,-3.254783091181122,16.50972304077451
ALB,5.924440596181446,,-5.421036958219549,23.99447263278589,32.186151756537626,35.211066314202895,,2007-04-01,2007,,-7.860707149053067,1.934373477,14.9,7.884773167,7.848174448,-0.44,,,,,,,-4.9462010612694,13.650480131164404
ALB,6.325616688856384,,-7.240850434567426,40.22538586803259,35.64072676156804,34.22591564626312,,2007-07-01,2007,,-7.860707149053067,2.368037295,14.2,8.682178861,12.97887051,-0.81,,,,,,,-5.592297790487162,12.801024566089108
ALB,9.337184820652489,,-12.416502527662088,51.492836686779995,35.88891937450314,31.60817513000822,,2007-10-01,2007,,-7.860707149053067,2.13336589,13.9,28.04174715,21.24659287,-1.41,,,,,,,-7.088382237677271,23.76090158330726
ALB,8.318638194391292,3.695556533215996,-13.776348637199042,87.88186783030145,31.267894819265997,12.660153285136031,,2008-01-01,2008,3.325079213681025,-6.757619525634404,1.392472409,11.6,40.16209166,29.87963569,-1.49,,,,,,,-7.348556994783775,23.715994426198726
ALB,8.252814760703764,4.170363797692953,-15.52351813106785,37.64204329657066,44.00952804838523,46.16848105403335,,2008-04-01,2008,3.325079213681025,-6.757619525634404,1.376011963,11.0,49.17058313,33.37883952,-0.76,,,,,,,-6.285706339071234,32.75101928862651
ALB,9.279499250078938,2.959363957597141,-8.967799924791798,-1.6565440903199669,40.56449748143971,54.33896063147385,,2008-07-01,2008,3.325079213681025,-6.757619525634404,0.265967269,9.5,40.99029826,22.52588743,-0.21,,,,,,,-2.744980082940996,26.900673574092302
ALB,4.771954821890945,2.475032566218011,11.237188590521075,23.131121783149133,6.1370399879935755,0.7431377706413222,,2008-10-01,2008,3.325079213681025,-6.757619525634404,-2.541154841,7.1,-19.26466325,-11.75388617,-0.6,,,,,,,15.027945017500222,-10.032356224512478
ALB,5.781840283653961,1.909206618582917,19.45116432510097,-36.31195019300454,-18.938891660692992,-9.413388544297652,,2009-01-01,2009,2.2662591466898645,13.798924424346158,-3.234228442,6.4,-37.09679717,-23.83126419,-0.85,,,,,,,20.584956253343186,-27.7060117948794
ALB,4.926194523574123,2.129471890971026,23.22909732087577,-19.826821440831733,-24.98287711720892,-26.629785163429187,,2009-04-01,2009,2.2662591466898645,13.798924424346158,-3.978837358,8.2,-40.90890399,-20.99363571,-0.11,,,,,,,18.303304094037237,-33.11832061961269
ALB,0.1142781833293415,2.145002145002132,13.111706916510755,14.115243103336228,-16.8833052523355,-23.329186438704596,,2009-07-01,2009,2.2662591466898645,13.798924424346158,-3.132815664,10.6,-34.32696797,-20.02486343,0.39,,,,,,,10.410473478998988,-25.13122466194804
ALB,-0.9453360266417744,2.881355932203383,-0.5962708651028659,-17.881754721333753,0.8413081882875373,8.103492960946346,,2009-10-01,2009,2.2662591466898645,13.798924424346158,0.105572523,11.9,11.72768861,6.380479274,1.34,,,,,,,-5.910466227094209,2.323360027695627
ALB,0.668559579541661,3.951632686082928,1.6663764553533689,41.55079061622842,7.667254556554237,-5.399952408362063,,2010-01-01,2010,3.6277183980760146,9.54084253391394,1.745265845,12.2,36.44065299,14.45185723,1.11,,,,,,,-7.623156068005271,26.004013207247468
ALB,1.5873921774985034,3.802358789559795,11.90257795586196,54.6026167431773,3.0130488815091727,-14.982857452851428,,2010-04-01,2010,3.6277183980760146,9.54084253391394,2.913593764,10.7,27.54144622,3.769644889,-0.53,,,,,,,-2.298737629863147,27.513928405823076
ALB,3.268306169962232,3.463301588820038,14.860516078450292,23.65298581268822,-0.5754628906261439,-8.071516724287086,,2010-07-01,2010,3.6277183980760146,9.54084253391394,3.344207988,9.9,18.32160129,14.14653166,-1.51,,,,,,,0.07931001452632613,18.636381128166384
ALB,4.0722268608744505,3.293580527841297,9.73389964599014,41.09428700483586,0.173078572637686,-11.879430665702806,,2010-10-01,2010,3.6277183980760146,9.54084253391394,2.775960909,9.9,21.2176269,21.81991875,-1.72,,,,,,,-0.22144930008789154,21.015187465199876
