country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star,OIL_YoY,IOD,HeatDry,HeatDryYoY,HeatDryF
LUX,1.967882355,2.123090776850311,-0.742521563,-18.77993646,-6.732183468,30.306871398651136,,2013-01-01,2013,1.7359931128025752,-3.237210106,1.700868486,7.9,-4.276381,0.973409313,-0.6,,,,,,,,-0.512461015,-0.0517793894417271,-0.02,,,
LUX,4.272071459956295,1.810637495284791,-1.899416269,-1.207546924,-1.429340478,-1.868400065,,2013-04-01,2013,1.7359931128025752,-3.237210106,1.519938187,7.6,-3.27528936,5.516450655,-0.44,,,,,,,,2.714314633941634,-0.0527385240602197,-0.3999999999999999,,,
LUX,4.150182128691782,1.698746489485604,-5.58339804,5.218227308582657,1.294326912153876,-5.076059552,,2013-07-01,2013,1.7359931128025752,-3.237210106,2.237022493,7.9,-1.638429363,-3.606602678,-0.32,,,,,,,,2.580350357146441,0.0054729544832619,-0.2733333333333334,,,
LUX,2.2301435735504915,1.311497689589595,-4.723504553,10.646368350857504,-2.341186813,-29.71045801,,2013-10-01,2013,1.7359931128025752,-3.237210106,3.009146104,7.7,-2.77788128,-4.066248998,-0.22,,,,,,,,4.242933656050218,-0.0083522469359963,-0.16,,,
LUX,3.492167205,1.075086482,-3.577802129,14.096737522158652,3.7077680920674094,-16.19998825,,2014-01-01,2014,0.6300771589210323,0.1210631962362684,1.650817556,7.6,-3.31396337,0.486255042,-0.53,,,,,,,,3.1708160532869982,-0.0382426182853077,-0.2199999999999999,,,
LUX,0.044803497,0.8892182289736587,-4.729205115,6.837122130430107,-1.416087737,-17.86405838,,2014-04-01,2014,0.6300771589210323,0.1210631962362684,2.689152128,7.7,1.590692176,0.897197235,0.07,,,,,,,,2.6583101904979096,0.0696177847113883,-0.1466666666666666,,,
LUX,1.794432765594589,0.6364922206506564,-0.104129875,6.44539586,-0.818662713,-13.89067252,,2014-07-01,2014,0.6300771589210323,0.1210631962362684,3.059784048,7.3,-4.822335451,-3.122258373,-0.09,,,,,,,,3.5092631566995163,-0.0755692642656263,-0.47,,,
LUX,5.166278229440446,-0.080488296,8.895389905,-9.456275658,-1.563271562,24.62004199,,2014-10-01,2014,0.6300771589210323,0.1210631962362684,2.685835071,7.4,-17.19131184,-4.674752518,0.52,,,,,,,,-5.268375202,-0.3002838048155268,-0.0233333333333333,,,
LUX,2.7446957499210445,-0.006710734,21.621492099727703,-14.52924674,-11.54781447,-3.769169631,,2015-01-01,2015,0.4746418813990044,19.7554307,3.969300613,7.1,-31.573579,-16.75825835,0.38,,,,,,,,-11.19615596,-0.501479563528759,-0.2266666666666666,,,
LUX,4.643916950570981,0.5308316362301403,24.048547429626275,-11.51309586,-11.64500723,-11.98695563,,2015-04-01,2015,0.4746418813990044,19.7554307,3.279087825,7.1,-31.21861382,-20.27474624,0.82,,,,,,,,-12.50893516,-0.4380127620783957,0.2133333333333333,,,
