country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star
SYC,,52.20186056814571,73.93409146922001,-53.921307627725454,-24.44999215891365,-6.777757056425859,54.55148180070276,2008-10-01,2008,36.476179417170805,39.105708167379944,-2.91957156,7.1,-19.26466325,-11.75388617,-0.556666667,,,,,,,,-6.983965567812226
SYC,,50.15959351861151,108.37936327925269,-58.65436562523336,-17.705051083106483,9.452318786830194,64.55142231947484,2009-01-01,2009,33.84653000255476,56.004906188435854,-4.918761029,6.4,-37.09679717,-23.83126419,-0.79,,,,,,,,-26.489740603775697
SYC,,45.76761557305896,79.9391866241129,-69.25292739315991,-39.756536515231424,-28.44335747218052,59.08765652951699,2009-04-01,2009,33.84653000255476,56.004906188435854,-3.932367211,8.2,-40.90890399,-20.99363571,0.006666667,,,,,,,,-30.143040804964635
SYC,,32.95321204336697,57.842832739058615,-59.74465643050453,-31.110861125682653,-23.90879679208567,44.60075836676374,2009-07-01,2009,33.84653000255476,56.004906188435854,-2.135889261,10.6,-34.32696797,-20.02486343,0.573333333,,,,,,,,-23.218219753253315
SYC,,6.505698875181597,-22.14175788868079,-9.861571274529446,20.122533682086875,29.86711575518615,8.021963879713448,2009-10-01,2009,33.84653000255476,56.004906188435854,0.696298696,11.9,11.72768861,6.380479274,1.363333333,,,,,,,,3.486762838105217
SYC,,-3.70168203932302,-31.171580855640535,191.6672923924556,83.15912018465936,56.50076918469522,-7.476359338061469,2010-01-01,2010,-2.376450859717033,-8.691767661927361,1.967759067,12.2,36.44065299,14.45185723,1.223333333,,,,,,,,28.007680024916077
SYC,,-4.071290425038445,-15.575021186750126,344.1390151634847,61.573488107788,14.350652116138727,-5.884778290040852,2010-04-01,2010,-2.376450859717033,-8.691767661927361,3.160341485,10.7,27.54144622,3.769644889,-0.176666667,,,,,,,,26.429520413493147
SYC,,-2.022443717000578,-1.734353386354193,520.8514943787408,80.34820593227087,22.023722151069116,-2.914908980351921,2010-07-01,2010,-2.376450859717033,-8.691767661927361,3.084584536,9.9,18.32160129,14.14653166,-1.353333333,,,,,,,,18.203109627371443
SYC,,0.2896127424939102,13.713884781035413,184.37477424358656,63.12887663189768,36.73794537433241,1.524959294706326,2010-10-01,2010,-2.376450859717033,-8.691767661927361,2.554225833,9.9,21.2176269,21.81991875,-1.643333333,,,,,,,,20.938301592893495
SYC,,0.2223727078679004,6.584868042838066,115.27387044525936,57.35965064168818,29.28047278832251,2.962312360268293,2011-01-01,2011,2.5610034114225084,2.66725272313576,2.480184027,10.1,28.23721587,28.67070443,-1.193333333,,,,,,,,44.749013422760974
SYC,,2.148947534853255,-0.1935351747378577,88.24215019963692,60.833370689809854,44.932130406122624,4.137958500935915,2011-04-01,2011,2.5610034114225084,2.66725272313576,1.506288577,9.9,32.42259513,29.92538125,-0.556666667,,,,,,,,50.2618438877259
SYC,,3.067710294291677,-1.545715377209178,125.4581048850752,61.686377588326245,18.73042965013618,3.871447584749084,2011-07-01,2011,2.5610034114225084,2.66725272313576,1.034470529,9.3,30.17462566,18.42768175,-0.626666667,,,,,,,,40.25019483119959
SYC,,4.804983108677201,5.823393401652011,159.7104880107174,14.07349040575685,-51.899529950533264,5.890866418932134,2011-10-01,2011,2.5610034114225084,2.66725272313576,1.279718888,8.7,10.44640072,0.382094151,-1.1,,,,,,,,23.729993804582804
SYC,,5.735557063240301,14.697923937966673,2.0060299608802845,-36.86659720235747,-67.35269105692072,6.180690189996118,2012-01-01,2012,7.109700330312426,10.859075493548964,2.988255706,8.1,1.507439406,-5.750346008,-0.716666667,,,,,,,,6.451636506617481
SYC,,8.181988182896882,17.771440010717644,-9.831576695152467,-42.545044961795355,-70.90318549170345,6.061649074499002,2012-04-01,2012,7.109700330312426,10.859075493548964,2.208617527,7.7,-8.940968841,-8.944693651,-0.266666667,,,,,,,,-1.34532074717054
SYC,,8.0132896727955,10.32346024787678,-41.804792105279006,-51.868627715310886,-64.69451906495507,6.519690974185042,2012-07-01,2012,7.109700330312426,10.859075493548964,2.422562028,7.5,-7.415917292,-0.960170891,0.366666667,,,,,,,,-2.408329377111937
