lat,lon,value
-28.0,26.0,-1.5572818517684937
-28.0,27.0,0.7187916040420532
-28.0,28.0,2.9389727115631104
-28.0,29.0,4.39022159576416
-28.0,30.0,6.707871437072754
-28.0,31.0,10.883550643920898
-28.0,32.0,11.773099899291992
-28.0,33.0,13.396781921386719
-27.0,-109.0,36.45222091674805
-27.0,-71.0,-1.3796268701553345
-27.0,-70.0,-0.28143495321273804
-27.0,-69.0,-1.1378612518310547
-27.0,-68.0,0.09107950329780579
-27.0,-55.0,-3.730545997619629
-27.0,-54.0,-4.82170295715332
-27.0,-53.0,-3.046980381011963
-27.0,-52.0,1.4733301401138306
-27.0,-51.0,5.701645851135254
-27.0,-50.0,6.4401750564575195
-27.0,-49.0,1.9446829557418823
-27.0,-48.0,0.9637092351913452
-27.0,20.0,-0.7870173454284668
-27.0,21.0,-0.7398871183395386
-27.0,22.0,-0.15708787739276886
-27.0,23.0,-0.5308359265327454
-27.0,24.0,-1.583085298538208
-27.0,25.0,-2.1274101734161377
-27.0,26.0,-2.1141388416290283
-27.0,27.0,-1.5654733180999756
-27.0,28.0,-0.9385935664176941
-27.0,29.0,0.39503276348114014
-27.0,30.0,2.9101402759552
-27.0,31.0,4.768280982971191
-27.0,32.0,6.291352272033691
-27.0,33.0,5.242302894592285
-26.0,-71.0,-1.0948078632354736
-26.0,-70.0,-0.7208081483840942
-26.0,-69.0,1.2939680814743042
-26.0,-68.0,0.34131771326065063
-26.0,-55.0,-1.7476897239685059
-26.0,-54.0,0.5633684992790222
-26.0,-53.0,3.3884639739990234
-26.0,-52.0,8.982659339904785
-26.0,-51.0,11.92392635345459
-26.0,-50.0,10.571934700012207
-26.0,-49.0,5.708142280578613
-26.0,-48.0,3.96425724029541
-26.0,20.0,-0.9790633320808411
-26.0,21.0,-0.898412823677063
-26.0,22.0,-0.13453514873981476
-26.0,23.0,-0.7049487233161926
-26.0,24.0,-0.9793898463249207
-26.0,25.0,-1.7215548753738403
-26.0,26.0,-2.578402519226074
-26.0,27.0,-2.8666093349456787
-26.0,28.0,-2.1716248989105225
-26.0,29.0,-0.8730235695838928
-26.0,30.0,1.2599825859069824
-26.0,31.0,1.733870506286621
-26.0,32.0,1.2862677574157715
-25.0,-71.0,-0.4955686330795288
-25.0,-70.0,-0.9327453970909119
-25.0,-69.0,0.8531903624534607
-25.0,-68.0,0.7645957469940186
-25.0,-55.0,7.130651950836182
-25.0,-54.0,7.779813766479492
-25.0,-53.0,9.738577842712402
-25.0,-52.0,14.865575790405273
-25.0,-51.0,15.53445816040039
-25.0,-50.0,12.457655906677246
-25.0,-49.0,11.241090774536133
-25.0,-48.0,7.192497253417969
-25.0,-47.0,8.685462951660156
-25.0,20.0,-0.9986492991447449
-25.0,21.0,-1.018418550491333
-25.0,23.0,-1.2245874404907227
-25.0,24.0,-1.296144723892212
-25.0,26.0,-2.1353321075439453
-25.0,27.0,-2.212143659591675
-25.0,28.0,-2.127556324005127
-25.0,29.0,-1.301203966140747
-25.0,30.0,0.7049880623817444
-25.0,31.0,-0.3598480820655823
-25.0,32.0,-1.658328890800476
-24.0,-71.0,-0.7724765539169312
-24.0,-70.0,-0.6315909624099731
-24.0,-69.0,0.45171335339546204
-24.0,-68.0,2.770498275756836
-24.0,-67.0,0.9435358047485352
-24.0,-56.0,6.087119102478027
-24.0,-55.0,8.434915542602539
-24.0,-54.0,7.880686283111572
-24.0,-53.0,11.568599700927734
-24.0,-52.0,13.039568901062012
-24.0,-51.0,14.312154769897461
-24.0,-50.0,13.638548851013184
