quarter,CPI_YoY,CPIF_YoY,FX_YoY,EX_YoY,country
2011-01-01,4.962054874489226,7.929764939110717,-3.0784793492259155,8.69565217391306,KWT
2011-04-01,5.086705202312115,8.459383753501415,-5.075644266360535,6.974716652136004,KWT
2011-07-01,4.675028506271383,6.963407973784788,-4.820841007225862,18.304779080252477,KWT
2011-10-01,4.642656162070889,6.880977683315607,-1.8052694087701493,19.79522184300344,KWT
2012-01-01,4.338153503893202,7.163474153765413,-0.26836878641274264,28.936170212765866,KWT
2012-04-01,3.245324532453226,3.925619834710759,1.3851819747918714,18.01140994295021,KWT
2012-07-01,2.913943355119813,4.212407454684733,2.793127816446206,8.917682926829285,KWT
2012-10-01,2.554450121000239,3.902560278399204,1.8530961200392548,6.339031339031376,KWT
2013-01-01,2.398720682302778,2.522037218413321,1.650806703439156,-9.83498349834978,KWT
2013-04-01,2.930207778369747,5.616302186878716,2.079475036227829,2.348066298342588,KWT
2013-07-01,2.752050807091802,5.046545810877055,1.076392299570328,0.8397480755773179,KWT
2013-10-01,2.6481384373361,2.894736842105247,0.4248232203678093,-1.8754186202277312,KWT
2014-01-01,2.915148360229041,3.916885598280401,-0.2158490566037896,-0.07320644216693983,KWT
2014-04-01,2.820910973084861,2.72941176470582,-1.1519545880150028,-7.152496626180871,KWT
2014-07-01,2.858614473345382,2.168843283582061,-0.06441649324818721,-4.996530187369885,KWT
2014-10-01,3.03959131545346,2.813299232736627,2.8260649771026713,-13.310580204778155,KWT
2015-01-01,3.009610520991377,1.539875890599858,4.972123791731575,-16.630036630036628,KWT
2015-04-01,3.423105965265599,2.863032524049538,7.200869757033801,-14.026162790697628,KWT
2015-07-01,3.530295443164769,4.702122803013013,6.403595853994792,-17.60409057706358,KWT
2015-10-01,3.123450669310786,4.409769335142439,4.353021017444658,-9.606299212598469,KWT
2016-01-01,3.142646697765883,4.662743322770486,1.8128839183727319,-6.1511423550087985,KWT
2016-04-01,2.896081771720589,1.959474504564644,-0.09933682596305893,-4.395604395604402,KWT
2016-07-01,3.240628778718231,0.588620013080425,-0.20663327680561228,0.44326241134753364,KWT
2016-10-01,3.509615384615375,0.5414771496643519,0.23043876270467667,4.181184668989557,KWT
2017-01-01,2.93793617801105,-0.0800173010381185,1.2580818161210594,7.0224719101124045,KWT
2017-04-01,2.4702756126864,-0.0726141078838381,0.8555658256518273,-1.5030946065429318,KWT
2017-07-01,1.788000906843217,-0.6762028608582494,0.07901332388240423,-3.7069726390114632,KWT
2017-10-01,1.511908275212635,-0.3850710900474297,-0.5795386397669189,0.8361204013378476,KWT
2018-01-01,0.7516590621796595,-0.904162067398184,-1.6939721033361166,5.599300087489056,KWT
2018-04-01,0.5353955978584174,-0.031142946122672,-0.8893655445520121,6.732495511669656,KWT
2018-07-01,0.6524317912217972,0.9950248756219215,0.2567236324459543,17.965169569202533,KWT
2018-10-01,0.2358490566037146,-0.0616332819722958,0.5053392303207005,7.545605306799308,KWT
2019-01-01,0.6211180124223602,0.4668534080298786,1.0934628056551432,4.722452361226104,KWT
2019-04-01,0.8579881656804139,0.8411214953271028,0.8170409735364315,3.1118587047939794,KWT
2019-07-01,1.355332940483265,1.293103448275862,0.32993071400830853,-7.847707847707797,KWT
2019-10-01,1.529411764705942,1.69596053037308,-0.04071555831837159,-8.71241326137242,KWT
2020-01-01,1.763668430335097,2.695167286245353,0.568398053569874,-6.8829113924050445,KWT
2020-04-01,1.848049281314169,2.131603336422614,1.5371612327917505,-34.1761827079935,KWT
2020-07-01,2.034883720930203,5.258358662613919,0.7915650341232983,-15.092748735244532,KWT
2020-10-01,2.752027809965179,9.338993329290512,0.5564404799153655,-17.652027027026996,KWT
2021-01-01,3.061813980358146,10.31674208144796,-0.8372464491790854,-17.24723874256585,KWT
2021-04-01,3.225806451612962,11.19177253478521,-2.398783559411899,29.86369268897151,KWT
2021-07-01,3.390313390313419,9.327172971412102,-1.7401701080193677,-25.02482621648462,KWT
2021-10-01,4.003383140682324,7.293399889073794,-1.0085031871554406,9.948717948717945,KWT
2022-01-01,4.344170403587473,7.246376811594176,0.13576456654835756,10.36960985626283,KWT
2022-04-01,4.547991071428542,8.460282916213306,1.635715657394643,1.1450381679389388,KWT
2022-07-01,3.857812069440561,7.05229793977813,2.300657236217596,44.63576158940399,KWT
2022-10-01,3.198698834372431,6.952700956319409,2.042643203097616,-3.731343283582089,KWT
2023-01-01,3.411227504700483,7.292197858235647,1.011484916693628,1.3023255813953583,KWT
2023-04-01,3.736322391246357,6.922498118886381,0.2227888087734886,-0.2830188679245338,KWT
