lat,lon,population
2.0,-55.0,34.576868991013285
2.0,-54.0,398.82289484989207
2.0,-53.0,381.56560066422827
2.0,-52.0,2183.893699294677
2.0,-51.0,24774.098010687358
2.0,-50.0,204.3581949960707
2.0,35.0,744088.3107676257
2.0,36.0,235650.9802617716
2.0,37.0,109818.9883800082
2.0,38.0,183289.4115646587
2.0,39.0,43658.85225203015
2.0,40.0,351619.80076198187
2.0,41.0,82776.73138329247
2.0,96.0,50894.33324961976
2.0,97.0,9430.67506207581
2.0,98.0,234659.870009096
2.0,99.0,1235685.8390445332
2.0,100.0,1397507.2466639583
2.0,101.0,744295.670768367
2.0,102.0,1289073.6311583312
2.0,109.0,112530.69647279136
2.0,110.0,598965.2334778914
2.0,112.0,417109.4651154673
2.0,113.0,54983.66976990634
2.0,115.0,6189.430745478628
2.0,116.0,407.41114117854374
2.0,117.0,140298.04615135334
2.0,118.0,101297.14524194563
2.0,125.0,268908.57690618566
2.0,128.0,227756.5259532759
2.0,129.0,18708.067566349342
3.0,-78.0,62933.18919914584
3.0,-77.0,1835982.3735048529
3.0,-76.0,1709927.2083439701
3.0,-75.0,565555.2451318847
3.0,-74.0,79296.93675350015
3.0,-73.0,81871.39458511394
3.0,-72.0,9709.485520571452
3.0,-71.0,452.355576075641
3.0,-70.0,6052.938740510921
3.0,-69.0,2066.445009787281
3.0,-68.0,3681.3365472930627
3.0,-67.0,676.0542454640246
3.0,-64.0,808.9853422494609
3.0,-63.0,149.3791574095066
3.0,-62.0,5236.852699831636
3.0,-61.0,518726.6772964851
3.0,-60.0,30807.44064746558
3.0,-53.0,514.1883780399847
3.0,-52.0,2373.284867552874
3.0,-51.0,3379.501558612079
3.0,34.0,490072.3661287688
3.0,35.0,233581.4066444349
3.0,36.0,238952.7462905242
3.0,37.0,90070.92942226172
3.0,38.0,62722.774078607545
3.0,39.0,116543.28063695034
3.0,40.0,199109.22002256487
3.0,41.0,474694.76379313227
3.0,42.0,180233.6967197326
3.0,96.0,48320.36858674782
3.0,97.0,164292.40214626273
3.0,98.0,1036254.5735569785
3.0,99.0,3035624.1381249707
3.0,100.0,1317335.593503728
3.0,106.0,50740.77834282464
3.0,109.0,6638.015878222374
3.0,115.0,14900.32496485962
3.0,116.0,12925.727389171017
3.0,117.0,126729.70565017246
3.0,118.0,302255.76048361696
3.0,125.0,56678.26066957548
3.0,126.0,36039.03835767237
3.0,128.0,1804.6270482477637
3.0,129.0,6983.2243616862215
4.0,-77.0,412014.3960565295
4.0,-76.0,1400926.171809447
4.0,-75.0,1295973.7961716352
4.0,-74.0,1311485.773793164
4.0,-73.0,106961.30781790936
4.0,-72.0,40103.62280760376
4.0,-71.0,14735.021052889875
4.0,-70.0,15380.631301727704
4.0,-69.0,5943.479271177078
4.0,-68.0,44098.60599693292
4.0,-67.0,1309.2502475243439
4.0,-65.0,1081.076405025061
4.0,-64.0,876.773093113216
4.0,-63.0,118.14664673203045
4.0,-62.0,15435.559908529618
4.0,-61.0,34825.16649025897
4.0,-60.0,25417.90340574909
4.0,-52.0,35293.036502329735
4.0,-51.0,142.29270030013276
4.0,34.0,313452.12272970553
4.0,35.0,273675.95658594975
4.0,36.0,98432.08421233922
4.0,37.0,34228.52720011941
4.0,38.0,113373.14696113701
4.0,39.0,753707.1676024589
4.0,40.0,192304.09046807524
4.0,41.0,257727.6708146964
4.0,42.0,906139.8226925055
4.0,96.0,359178.2379127488
4.0,97.0,383490.5494025514
4.0,98.0,1729484.0477487328
4.0,99.0,4747613.581755327
4.0,108.0,73864.16278668967
4.0,116.0,30870.598243813103
4.0,117.0,157733.35947668744
4.0,118.0,608493.5419669517
4.0,125.0,43086.76060893556
4.0,126.0,64394.137869685605
4.0,127.0,93735.25797863421
5.0,-77.0,163739.26324814407
5.0,-76.0,2518750.3553725025
5.0,-75.0,835365.1727177264
5.0,-74.0,11479180.994992431
5.0,-73.0,342639.8763870938
5.0,-72.0,232115.74285888835
5.0,-71.0,22671.11125503882
5.0,-70.0,14421.806984656268
5.0,-69.0,5548.503675004538
5.0,-68.0,14950.189030007321
5.0,-61.0,178747.12104392523
5.0,-60.0,17454.17619793646
5.0,34.0,309775.89972447726
5.0,35.0,50021.622101724366
5.0,36.0,206294.85908246972
5.0,95.0,148849.79459188983
5.0,96.0,811567.7810686463
5.0,97.0,1611137.696866448
5.0,98.0,438848.7466491563
5.0,120.0,344212.58143213217
5.0,127.0,6935.64792796344
6.0,-77.0,220357.75683554367
6.0,-76.0,4951552.8756627925
6.0,-75.0,1025041.9254202868
6.0,-74.0,470944.6515100792
6.0,-73.0,990065.3322817867
6.0,-72.0,140080.64375235204
6.0,-71.0,11630.789569670273
6.0,-70.0,9261.761259154237
6.0,-69.0,1537.4529036343463
6.0,-68.0,126046.59481634694
6.0,-67.0,36674.72971100831
6.0,95.0,576433.004185773
6.0,96.0,26054.32412015608
6.0,100.0,1617457.7811104164
6.0,101.0,1130398.5219454318
6.0,102.0,2427448.275011462
6.0,121.0,1022567.2020454912
6.0,122.0,164025.68167711986
6.0,124.0,215073.33539355782
6.0,125.0,2299123.5869732453
6.0,126.0,228761.8354271516
7.0,-78.0,5906.125325900307
7.0,-77.0,90123.45223662906
7.0,-76.0,243401.17746782777
7.0,-75.0,353279.47662564315
7.0,-74.0,409658.6657179998
7.0,-73.0,1852949.4256049972
7.0,-72.0,193620.9403387586
7.0,-71.0,302380.69299258
7.0,-70.0,27650.9393941555
7.0,94.0,12527.439936706323
7.0,99.0,26806.92408448454
7.0,100.0,1585254.1339852964
7.0,101.0,1338769.7299084398
7.0,102.0,164763.64186014072
7.0,122.0,1577503.1956257878
7.0,123.0,197560.88670433752
7.0,124.0,1674521.0144243315
7.0,125.0,3881176.371695573
7.0,126.0,3048464.17214502
7.0,127.0,51503.43349716067
8.0,-77.0,459890.1764233935
8.0,-76.0,355953.97940771957
8.0,-75.0,464948.4948180152
8.0,-74.0,292386.52873484814
8.0,-73.0,1080468.6787614087
8.0,-72.0,1520419.374657665
8.0,77.0,2621299.6874753656
8.0,78.0,1031894.4168321354
8.0,93.0,4542.352025077933
8.0,94.0,3026.6242013003075
8.0,98.0,1075096.417393013
8.0,99.0,665029.5243139999
8.0,100.0,1400089.1136690408
8.0,117.0,57694.99254252949
8.0,122.0,268567.2695423577
8.0,123.0,1942299.7224501541
8.0,124.0,3285624.020666615
8.0,125.0,2409866.2710752087
8.0,126.0,1600988.670011078
8.0,127.0,53576.38286086172
9.0,-77.0,55896.95326889491
9.0,-76.0,1326309.3804852492
9.0,-75.0,1317574.9348045604
9.0,-74.0,558889.4621201211
9.0,-73.0,154057.41365304578
9.0,76.0,944431.1487669393
9.0,77.0,9494832.16460305
9.0,78.0,4707263.191490838
9.0,79.0,784495.1746470501
9.0,93.0,27994.148442748156
9.0,98.0,132743.07112069547
9.0,99.0,854856.4631384789
9.0,100.0,433885.0783782449
9.0,117.0,73534.89771256829
9.0,118.0,353269.4803463918
9.0,119.0,23291.96754777059
9.0,123.0,1160972.0498793484
9.0,124.0,363818.319347547
9.0,125.0,1241577.7045894624
9.0,126.0,1478850.896299759
10.0,-76.0,481599.5796111076
10.0,-75.0,1669269.6476367074
10.0,-74.0,296680.0183340815
10.0,-73.0,829244.3592103651
10.0,76.0,7898166.384005886
10.0,77.0,4480538.615803501
10.0,78.0,5846843.865034105
10.0,79.0,3980977.615770868
10.0,80.0,1141028.2123855832
10.0,98.0,6704.162245054489
10.0,99.0,767391.6618189064
10.0,100.0,82709.48175913918
10.0,118.0,9471.413833170278
10.0,119.0,417717.31729345385
10.0,120.0,13439.4956184529
10.0,122.0,175080.63606822077
10.0,123.0,2517951.9682652378
10.0,124.0,5360908.001992168
10.0,125.0,939875.7371802507
10.0,126.0,499034.08823112596
11.0,-75.0,2894832.7698310805
11.0,-74.0,1011371.5465017906
11.0,-73.0,409692.2583082078
11.0,-72.0,3160136.58413425
11.0,76.0,8069270.076848246
11.0,77.0,12210933.182683155
11.0,78.0,9404836.221679438
11.0,79.0,6623624.928182106
11.0,80.0,3001204.2193443216
11.0,92.0,18.29009956124444
11.0,93.0,20431.342859346725
11.0,99.0,362347.64957370603
11.0,100.0,35824.83399774134
11.0,119.0,115857.76168524721
11.0,120.0,100104.72842610229
11.0,122.0,1339258.1891816207
11.0,123.0,4564295.152309209
11.0,124.0,1583913.7274325492
11.0,125.0,1947718.1926081465
11.0,126.0,154880.59593627055
12.0,-73.0,200865.5376822814
12.0,-72.0,205724.3406796512
12.0,-71.0,36507.53333578259
12.0,75.0,2742201.8218428334
12.0,76.0,4364540.826714115
12.0,77.0,4343774.118883455
12.0,78.0,6849075.907581702
12.0,79.0,5024344.733890923
12.0,80.0,4029381.8250801116
12.0,93.0,268400.76943180885
12.0,99.0,486125.28290548205
12.0,100.0,249688.86116473807
12.0,102.0,132367.97320828564
12.0,103.0,238399.4348075399
12.0,120.0,126384.73903198191
12.0,121.0,314226.9587456947
12.0,122.0,874725.9085261411
12.0,123.0,609086.1833858702
12.0,124.0,902075.2972096769
12.0,125.0,1256330.441070251
12.0,126.0,13657.008271577008
13.0,75.0,7458021.725985929
13.0,76.0,4352310.751213087
13.0,77.0,6962081.325562358
13.0,78.0,13547497.796100032
13.0,79.0,5758425.4493574565
13.0,80.0,11487539.932241078
13.0,93.0,82686.75082493268
13.0,99.0,192298.08229224363
13.0,100.0,906185.3781115706
13.0,101.0,3255919.2723570345
13.0,102.0,856077.3534531789
13.0,103.0,1284515.7488153358
13.0,120.0,14932.568558280684
13.0,121.0,1133098.0224136612
13.0,122.0,420138.20693981077
13.0,123.0,1008956.7550811489
13.0,124.0,2314783.8994126627
13.0,125.0,237828.07969079318
14.0,74.0,214342.1349626371
14.0,75.0,3183943.005394317
14.0,76.0,3733524.9616611367
14.0,77.0,2946705.934980078
14.0,78.0,2735269.239758669
14.0,79.0,3008986.462428872
14.0,80.0,2986967.687434979
14.0,93.0,4400.448997915701
14.0,99.0,258762.7993569972
14.0,100.0,8608586.841691699
14.0,101.0,16407288.854476525
14.0,102.0,977347.7692916421
14.0,103.0,1308129.8218776952
14.0,104.0,610870.9184825298
14.0,105.0,274414.61830777896
14.0,120.0,106295.74703661693
14.0,121.0,14550657.9706603
14.0,122.0,1691025.0278765091
14.0,123.0,2138077.060189504
14.0,124.0,558358.1110495235
15.0,-93.0,174599.86578887512
15.0,-92.0,3956578.870617086
15.0,74.0,1536242.2574659819
15.0,75.0,3123816.0159839084
15.0,76.0,2993508.6381297233
15.0,77.0,2490845.7756259143
15.0,78.0,2811803.929940957
15.0,79.0,1878714.8670631952
15.0,80.0,1883257.0353999306
15.0,98.0,371515.6286710773
15.0,99.0,123274.53841329663
15.0,100.0,1386647.6818536636
15.0,101.0,1751948.6974975057
15.0,102.0,1789371.5899627777
15.0,103.0,1248404.9467577892
15.0,104.0,1203783.3762126525
15.0,105.0,1437302.5481071244
15.0,106.0,792066.381130287
15.0,120.0,1277084.7001636862
15.0,121.0,25139612.020785786
15.0,122.0,250546.0288373498
16.0,-99.0,7778.036718205278
16.0,-98.0,220095.23950846726
16.0,-97.0,389249.78524751577
16.0,-96.0,215325.799458384
16.0,-95.0,380972.1631262623
16.0,-94.0,221343.59435573022
16.0,-93.0,424216.7752990463
16.0,-92.0,1262481.167879472
16.0,-91.0,677574.6294489591
16.0,-90.0,778406.7372527126
16.0,73.0,216431.7555836913
16.0,74.0,3363524.2809330667
16.0,75.0,4410552.998063175
16.0,76.0,2589390.745139393
16.0,77.0,2783416.8883405244
16.0,78.0,2749184.365091976
16.0,79.0,971619.5981109701
16.0,80.0,4643879.062620409
16.0,81.0,3956263.194872909
16.0,82.0,611771.9861241868
16.0,99.0,305268.6684055469
16.0,100.0,1442829.0321392687
16.0,101.0,752825.5647767116
16.0,102.0,863435.1265682006
16.0,103.0,1926986.2610299517
16.0,104.0,1324813.5189505345
16.0,105.0,1024698.7984787544
16.0,106.0,465037.52699940617
16.0,120.0,3089233.9790991675
16.0,121.0,4136611.8018495496
16.0,122.0,298817.1355317888
17.0,-101.0,71242.8647741358
17.0,-100.0,1038754.0627906916
17.0,-99.0,626114.6000064838
17.0,-98.0,565000.9653225106
17.0,-97.0,1291774.2449563097
17.0,-96.0,275975.24435072707
17.0,-95.0,286574.8691115369
17.0,-94.0,196617.97704702127
17.0,-93.0,2151521.8170892727
17.0,-92.0,910276.982281633
17.0,-91.0,204696.33911395643
17.0,73.0,896952.79680483
17.0,74.0,5913954.364481032
17.0,75.0,6011636.739538174
17.0,76.0,3209021.2734397165
17.0,77.0,2698311.4165789736
17.0,78.0,8540249.858859971
17.0,79.0,6867484.380912702
17.0,80.0,4521894.066777875
17.0,81.0,4982780.787366841
17.0,82.0,6751545.32120043
17.0,83.0,438250.2767295925
17.0,98.0,1242116.7477429947
17.0,99.0,601610.2432947129
17.0,100.0,1597694.456095241
17.0,101.0,563305.9221352333
17.0,102.0,927979.3704601168
17.0,103.0,1280588.6069314019
17.0,104.0,929140.5813793374
17.0,105.0,1187726.6813656979
17.0,120.0,837873.416611083
17.0,121.0,1231560.2069895403
17.0,122.0,1860496.2819693107
17.0,123.0,1032.621309577365
18.0,-104.0,2403.3038497833995
18.0,-103.0,23901.62411125676
18.0,-102.0,362489.6894211825
18.0,-101.0,235662.9320833279
18.0,-100.0,650091.5762908963
18.0,-99.0,710269.6803161425
18.0,-98.0,399879.8835668235
18.0,-97.0,907115.7936611285
18.0,-96.0,733381.2243127536
18.0,-95.0,1076130.8274980246
18.0,-94.0,682675.0321360133
18.0,-93.0,2136945.5479096603
18.0,-92.0,298180.9670372294
18.0,-91.0,114926.71162624657
18.0,-90.0,7767.670964639956
18.0,-89.0,129768.91265701369
18.0,-88.0,145190.2273605008
18.0,73.0,1464036.4521037913
18.0,74.0,6780372.975145653
18.0,75.0,6775173.712337889
18.0,76.0,4798054.013354867
18.0,77.0,3234957.3238571226
18.0,78.0,4929610.200353935
18.0,79.0,5587317.00767811
18.0,80.0,3522646.3800418163
18.0,81.0,1544757.19553968
18.0,82.0,1119472.0146452768
18.0,83.0,5204630.060538118
18.0,84.0,1585701.9490147694
18.0,97.0,965738.8878540306
18.0,98.0,202440.88094822306
18.0,99.0,655485.318058471
18.0,100.0,765061.3650917301
18.0,101.0,274695.34011759574
18.0,102.0,598270.0676122508
18.0,103.0,1811142.4060359243
18.0,104.0,728049.4429062374
18.0,105.0,283144.4553308303
18.0,120.0,368560.99898632034
18.0,121.0,1132785.002691426
18.0,122.0,1121454.7136445655
19.0,-111.0,100.33808284820844
19.0,-105.0,69854.05520830723
19.0,-104.0,819849.9599746093
19.0,-103.0,168766.5108232635
19.0,-102.0,886340.5112462349
19.0,-101.0,240818.87938930013
19.0,-100.0,3521280.705696673
19.0,-99.0,17378559.52940617
19.0,-98.0,5431869.408253668
19.0,-97.0,2336926.1219701786
19.0,-96.0,1296049.5093642338
19.0,-95.0,65747.85074419127
19.0,-93.0,41113.60777596038
19.0,-92.0,203748.33465255256
19.0,-91.0,158010.3444100211
19.0,-90.0,41439.25539515715
19.0,-89.0,50804.928727553415
19.0,-88.0,218149.45018083722
19.0,-87.0,94.228804975765
19.0,73.0,13005333.640171405
19.0,74.0,11239045.371284354
19.0,75.0,6078174.926217757
19.0,76.0,3566160.4969878076
19.0,77.0,3868286.076299737
19.0,78.0,3144806.0145557094
19.0,79.0,3925374.9703685064
19.0,80.0,1415109.2391699369
19.0,81.0,719720.1316155768
19.0,82.0,1941146.5386538464
19.0,83.0,2057574.6890077002
19.0,84.0,2021582.0451805117
19.0,85.0,1883849.7629608575
19.0,97.0,334843.7100274379
19.0,98.0,142028.69464179425
19.0,99.0,1562557.9033252548
19.0,100.0,498877.71831666975
19.0,101.0,385081.7302709549
19.0,121.0,141742.67801740754
19.0,122.0,15904.264537002988
20.0,-106.0,2813.434614993581
20.0,-105.0,93090.21767684881
20.0,-104.0,526702.4409516376
20.0,-103.0,1308451.4518235307
20.0,-102.0,1627138.3962380518
20.0,-101.0,2424522.6741787624
20.0,-100.0,2077511.425087885
20.0,-99.0,10292908.111766178
20.0,-98.0,1714191.517597478
20.0,-97.0,1996141.305455998
20.0,-96.0,22262.14041134652
20.0,-91.0,219052.61133163777
20.0,-90.0,321999.19222537824
20.0,-89.0,246754.77974087774
20.0,-88.0,90932.4862797383
20.0,-87.0,105912.05193607384
20.0,73.0,5321363.017825751
20.0,74.0,10397260.57553555
20.0,75.0,6753068.446625646
20.0,76.0,3954114.7692353427
20.0,77.0,2325137.745946997
20.0,78.0,2089808.505682387
20.0,79.0,2769095.5255610715
20.0,80.0,1577058.7274598842
20.0,81.0,1361273.0949964556
20.0,82.0,1860190.2754098393
20.0,83.0,2951844.427986545
20.0,84.0,1083934.5870274073
20.0,85.0,3057165.6840735166
20.0,86.0,7012473.52950796
20.0,87.0,526095.7504726254
20.0,98.0,142745.60595959047
20.0,99.0,458582.5514140808
20.0,100.0,1290368.6867992342
20.0,101.0,385565.18528038805
20.0,122.0,17322.442143323395
21.0,-105.0,934263.636310782
21.0,-104.0,482767.27122606424
21.0,-103.0,5544055.8887436725
21.0,-102.0,2752332.7699211314
21.0,-101.0,2790507.224398682
21.0,-100.0,2191121.8191208504
21.0,-99.0,812854.7286417114
21.0,-98.0,964869.6839502372
21.0,-97.0,475674.65277259983
21.0,-90.0,1504459.5520075338
21.0,-89.0,358112.6025634167
21.0,-88.0,304530.15281292977
21.0,-87.0,1414142.9462479067
21.0,70.0,2121381.140279166
21.0,71.0,3070237.838007368
21.0,72.0,1432977.8833313333
21.0,73.0,7446356.21177699
21.0,74.0,3933746.4292800506
21.0,75.0,4215814.085628856
21.0,76.0,3397888.8775263918
21.0,77.0,2785457.431070748
21.0,78.0,3014778.8048434164
21.0,79.0,6658277.08835626
21.0,80.0,3801492.4225060586
21.0,81.0,4757375.676563274
21.0,82.0,4889388.797049958
21.0,83.0,2917452.7515414613
21.0,84.0,3311857.8141726158
21.0,85.0,3362531.5943765678
21.0,86.0,4604072.942958562
21.0,87.0,2628440.454205048
21.0,122.0,3391.0593206904973
22.0,-107.0,2311.349286747205
22.0,-106.0,13490.15536947337
22.0,-105.0,567442.2338249974
22.0,-104.0,77908.15798736193
22.0,-103.0,265264.5655401202
22.0,-102.0,1777133.6225590827
22.0,-101.0,1650909.511102525
22.0,-100.0,282011.0890873697
22.0,-99.0,474241.6010715415
22.0,-98.0,1070182.897916874
22.0,-97.0,1064.4504738565877
22.0,-89.0,1.5963937547057867
22.0,-88.0,7501.2695546766245
22.0,-87.0,2498.4847476106675
22.0,25.0,809.1734446901247
22.0,26.0,149.10900364889636
22.0,27.0,28.963782146573067
22.0,29.0,62.46532180289296
22.0,30.0,145.8401929308876
22.0,31.0,34827.76713447184
22.0,32.0,10177.124304217825
22.0,33.0,601.8123999731622
22.0,35.0,1366.8714695204897
22.0,36.0,7249.588031254551
22.0,37.0,11122.457242808676
22.0,69.0,867391.6520960757
22.0,70.0,5418964.775952296
22.0,71.0,5745654.573022713
22.0,72.0,3077107.2183755133
22.0,73.0,6651133.1013805065
22.0,74.0,3208245.426215506
22.0,75.0,3850833.655922654
22.0,76.0,3294620.0796882864
22.0,77.0,1522815.9022320989
22.0,78.0,2431788.1967229024
22.0,79.0,2738488.021057781
22.0,80.0,3573323.906050446
22.0,81.0,1946082.1956471591
22.0,82.0,4898888.604984119
22.0,83.0,4615340.9461508095
22.0,84.0,3785210.2921745325
22.0,85.0,3787437.4433883913
22.0,86.0,3349264.4976869887
22.0,87.0,6925599.159915319
22.0,88.0,14891410.369185764
22.0,89.0,2962676.874522686
22.0,93.0,257024.24654657376
23.0,-110.0,373313.52097085014
23.0,-109.0,1324.349600665719
23.0,-107.0,2213.2625633088624
23.0,-106.0,663792.1344885675
23.0,-105.0,59242.7372750464
23.0,-104.0,79254.29680337096
23.0,-103.0,719827.3275837859
23.0,-102.0,320180.4634800827
23.0,-101.0,121216.9780853234
23.0,-100.0,82233.35913830483
23.0,-99.0,219336.37508084113
23.0,-98.0,87136.69529124135
23.0,25.0,29.299242198499993
23.0,31.0,12.010429931748192
23.0,32.0,20.87713978907469
23.0,35.0,552.3124621500741
23.0,36.0,13992.35329352305
23.0,68.0,15.52091267895242
23.0,69.0,1071388.2699941518
23.0,70.0,3212917.854042479
23.0,71.0,2974568.6695148195
23.0,72.0,3874652.7176985564
23.0,73.0,10994366.217221115
23.0,74.0,5421199.285242043
23.0,75.0,4821913.487598315
23.0,76.0,7961389.518468655
23.0,77.0,5709421.601530347
23.0,78.0,2669111.0953245717
23.0,79.0,2102056.813180568
23.0,80.0,4082860.7326368107
23.0,81.0,2073571.6041695075
23.0,82.0,3151274.9106772845
23.0,83.0,2721011.7078834013
23.0,84.0,1634286.8269256463
23.0,85.0,5882403.590461376
23.0,86.0,6739674.508429989
23.0,87.0,7366108.102352776
23.0,88.0,27182826.65034305
23.0,89.0,14107545.483316045
23.0,91.0,16070924.458896507
23.0,92.0,5178281.424872248
23.0,93.0,502736.23076588614
24.0,-112.0,248.60714692091665
24.0,-111.0,3337.123793425227
24.0,-110.0,301103.76532678754
24.0,-109.0,287.78240028582513
24.0,-108.0,1402.2318939889228
24.0,-107.0,169865.03297211463
24.0,-106.0,46671.5932110854
24.0,-105.0,754208.8638744556
24.0,-104.0,215486.63989071318
24.0,-103.0,185538.32256733047
24.0,-102.0,16210.818367524555
24.0,-101.0,154075.14413909544
24.0,-100.0,68863.69652791986
24.0,-99.0,431743.1587888712
24.0,-98.0,38359.30855948565
24.0,25.0,16.450355969668944
24.0,30.0,61.92752785401106
24.0,31.0,913.5835008013041
24.0,32.0,7.89988771510251e-05
24.0,33.0,1003872.5726926542
24.0,34.0,0.13878403801285719
24.0,35.0,1175.5810309261194
24.0,36.0,35.51572218142926
24.0,68.0,731658.4820618619
24.0,69.0,431857.64649436483
24.0,70.0,281632.93374990055
24.0,71.0,749941.0015415871
24.0,72.0,5563614.044775616
24.0,73.0,4179982.7528038532
24.0,74.0,4088990.710780435
24.0,75.0,3595160.348481601
24.0,76.0,2642823.5839781896
24.0,77.0,2758779.110294694
24.0,78.0,2524011.089308661
24.0,79.0,2623425.6158068506
24.0,80.0,2295995.491825645
24.0,81.0,3456887.842782325
24.0,82.0,3368668.6175544257
24.0,83.0,4696999.79759701
24.0,84.0,4243562.486950795
24.0,85.0,5859024.408124965
24.0,86.0,10432655.472961351
24.0,87.0,10385175.187472131
24.0,88.0,11365514.145449659
24.0,89.0,13889608.5107686
24.0,91.0,21060338.294126336
24.0,92.0,3996722.0760294846
24.0,93.0,820357.0950362758
24.0,94.0,775695.5614664607
25.0,-112.0,70425.08898436363
25.0,-111.0,4237.397655480063
25.0,-109.0,10021.629131041402
25.0,-108.0,391160.9228409289
25.0,-107.0,981855.109258106
25.0,-106.0,32409.923768062105
25.0,-105.0,116257.44877843696
25.0,-104.0,96580.25637706727
25.0,-103.0,121836.65510614496
25.0,-102.0,52736.370270153166
25.0,-101.0,996636.0973529343
25.0,-100.0,314776.3263954683
25.0,-99.0,30885.53881668522
25.0,-98.0,60505.246530484495
25.0,-97.0,1395.884324078881
25.0,25.0,20.40737795084715
25.0,29.0,39157.608898916325
25.0,30.0,1.775599845365469
25.0,31.0,130055.84169439708
25.0,32.0,23161.119773512124
25.0,33.0,1386611.8674010825
25.0,34.0,17.54991066943167
25.0,35.0,7090.99134304153
25.0,71.0,1326660.4075382035
25.0,72.0,2817909.88219321
25.0,73.0,2430179.4097945443
25.0,74.0,3942941.6156756077
25.0,75.0,2900951.9903548043
25.0,76.0,3491703.2500813752
25.0,77.0,1810832.970549435
25.0,78.0,3398029.9707748564
25.0,79.0,5520285.513557013
25.0,80.0,3880576.9633031227
25.0,81.0,6487723.643040052
25.0,82.0,11739044.75100514
25.0,83.0,14869401.321050733
25.0,84.0,9395574.960120082
25.0,85.0,13936725.226532158
25.0,86.0,11643074.857467242
25.0,87.0,9893252.038835187
25.0,88.0,10762802.874068137
25.0,89.0,12682138.934440143
25.0,90.0,11480883.598501489
25.0,91.0,6322132.355036386
25.0,92.0,8286792.58361911
25.0,93.0,2253689.556525788
25.0,94.0,2688445.058392699
25.0,95.0,280606.3398242651
26.0,-113.0,129.40918516860256
26.0,-112.0,5192.8846834661235
26.0,-111.0,17907.985765530615
26.0,-109.0,712943.8808127386
26.0,-108.0,257663.9997636512
26.0,-107.0,64366.117042384845
26.0,-106.0,19637.64942102103
26.0,-105.0,23565.14638738967
26.0,-104.0,303964.05281605263
26.0,-103.0,1261570.1545712068
26.0,-102.0,8134.031445394461
26.0,-101.0,444897.7062454432
26.0,-100.0,5327851.223910212
26.0,-99.0,160035.3680640029
26.0,-98.0,2435505.767509359
26.0,-97.0,366988.017064308
26.0,28.0,66.42927154635106
26.0,29.0,86944.03142575163
26.0,31.0,6241.635342575175
26.0,32.0,4917731.722019458
26.0,33.0,2938593.646727712
26.0,34.0,60955.67900515782
26.0,35.0,2353.9941696179026
26.0,70.0,331171.19404705154
26.0,71.0,1006617.6745676057
26.0,72.0,1648527.1403620846
26.0,73.0,3695334.687945755
26.0,74.0,3385771.397636901
26.0,75.0,2831227.6035783575
26.0,76.0,2720600.3349951394
26.0,77.0,1594571.4717517372
26.0,78.0,4134595.0456113657
26.0,79.0,4204176.058866572
26.0,80.0,8777036.789074149
26.0,81.0,8472971.432656825
26.0,82.0,14806334.061472015
26.0,83.0,17483370.97506696
26.0,84.0,17793803.091276243
26.0,85.0,26594659.713915013
26.0,86.0,20249674.44696607
26.0,87.0,16709424.8270105
26.0,88.0,14929739.732830586
26.0,89.0,13709895.135957055
26.0,90.0,7322277.305298846
26.0,91.0,5314691.415808433
26.0,92.0,5748164.958757732
26.0,93.0,3623996.2593163513
26.0,94.0,3257302.789487754
26.0,95.0,439922.630219766
27.0,-115.0,49.37309300590513
27.0,-114.0,3150.4880621147213
27.0,-113.0,6496.0096255713925
27.0,-112.0,24223.324194307563
27.0,-111.0,226.80072399429446
27.0,-110.0,520800.0313161759
27.0,-109.0,201528.47626627135
27.0,-108.0,73457.23474500988
27.0,-107.0,59687.05018103693
27.0,-106.0,163880.77942606283
27.0,-105.0,58669.17396017547
27.0,-104.0,8584.011796089486
27.0,-103.0,8408.549418785728
27.0,-102.0,52216.27560039467
27.0,-101.0,380394.0886647776
27.0,-100.0,382149.3873352014
27.0,-99.0,153010.42192504788
27.0,25.0,0.5663718730750239
27.0,28.0,43891.387069456054
27.0,31.0,6170385.152489431
27.0,32.0,2796307.134696119
27.0,33.0,195.61671930893
27.0,34.0,311428.5315755472
27.0,69.0,1366174.5529133785
27.0,70.0,37786.649361197604
27.0,71.0,453427.1044456591
27.0,72.0,1045231.4423965665
27.0,73.0,1929824.9962866935
27.0,74.0,2714246.1277520005
27.0,75.0,4442697.905354651
27.0,76.0,9036460.795773951
27.0,77.0,4226285.45586216
27.0,78.0,12470014.225471355
27.0,79.0,8733049.06132831
27.0,80.0,7174662.777710022
27.0,81.0,16004355.5571471
27.0,82.0,11550131.497802205
27.0,83.0,14499325.839965872
27.0,84.0,11727898.014000349
27.0,85.0,10579317.147684185
27.0,86.0,6537563.511215998
27.0,87.0,3134334.076310516
27.0,88.0,5584067.516195845
27.0,89.0,4418957.183933124
27.0,90.0,1252626.648168739
27.0,91.0,1681723.707909532
27.0,92.0,2946953.752171317
27.0,93.0,2445411.467536023
27.0,94.0,4499820.018635571
27.0,95.0,4399983.093410146
27.0,96.0,655462.8982656363
27.0,97.0,64216.907282416185
28.0,-115.0,5308.166021057657
28.0,-114.0,19544.322322550197
28.0,-113.0,14251.204175712506
28.0,-112.0,487.73278024663375
28.0,-111.0,214144.7209030629
28.0,-110.0,161262.68055584084
28.0,-109.0,19197.128694066007
28.0,-108.0,49586.95320342323
28.0,-107.0,189906.62398193212
